"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3650200.3656600","DAWN: Matrix Operation-Optimized Algorithm for Shortest Paths Problem on Unweighted Graphs","Yelai Feng","2024","ICS","10.1145/3650200.3656600","https://doi.org/10.1145/3650200.3656600","conf/ics/FengWZLLL24"
"doi:10.1145/3650200.3656601","Arkade: k-Nearest Neighbor Search With Non-Euclidean Distances using GPU Ray Tracing","Durga Keerthi Mandarapu","2024","ICS","10.1145/3650200.3656601","https://doi.org/10.1145/3650200.3656601","conf/ics/MandarapuNP024"
"doi:10.1145/3650200.3656608","Shared Virtual Memory: Its Design and Performance Implications for Diverse Applications","Bennett Cooper","2024","ICS","10.1145/3650200.3656608","https://doi.org/10.1145/3650200.3656608","conf/ics/CooperS024"
"doi:10.1145/3650200.3656621","FuseIM: Fusing Probabilistic Traversals for Influence Maximization on Exascale Systems","Reece Neff","2024","ICS","10.1145/3650200.3656621","https://doi.org/10.1145/3650200.3656621","conf/ics/NeffZMHTKB24"
"doi:10.1145/3650200.3656628","An Autonomous Parallelization of Transformer Model Inference on Heterogeneous Edge Devices","Juhyeon Lee","2024","ICS","10.1145/3650200.3656628","https://doi.org/10.1145/3650200.3656628","conf/ics/LeeBKJLM24"
"doi:10.1145/3650200.3656592","LCM: LLM-focused Hybrid SPM-cache Architecture with Cache Management for Multi-Core AI Accelerators","Chengtao Lai","2024","ICS","10.1145/3650200.3656592","https://doi.org/10.1145/3650200.3656592","conf/ics/LaiZPZ24"
"doi:10.1145/3650200.3656612","HMComp: Extending Near-Memory Capacity using Compression in Hybrid Memory","Qi Shao","2024","ICS","10.1145/3650200.3656612","https://doi.org/10.1145/3650200.3656612","conf/ics/ShaoAS24"
"doi:10.1145/3650200.3656604","NUCAlloc: Fine-Grained Block Placement in Hashed Last-Level NUCA Caches","Raveendra Soori","2024","ICS","10.1145/3650200.3656604","https://doi.org/10.1145/3650200.3656604","conf/ics/SooriPCF24"
"doi:10.1145/3650200.3656635","Exploiting Vector Code Semantics for Efficient Data Cache Prefetching","Francesc Martínez Palau","2024","ICS","10.1145/3650200.3656635","https://doi.org/10.1145/3650200.3656635","conf/ics/PalauTAC24"
"doi:10.1145/3650200.3656634","Real-time High-resolution X-Ray Computed Tomography","Du Wu","2024","ICS","10.1145/3650200.3656634","https://doi.org/10.1145/3650200.3656634","conf/ics/WuC0LMEMW24"
"doi:10.1145/3650200.3656610","RayJoin: Fast and Precise Spatial Join","Liang Geng","2024","ICS","10.1145/3650200.3656610","https://doi.org/10.1145/3650200.3656610","conf/ics/GengLZ24"
"doi:10.1145/3650200.3656620","Optimizing Attention by Exploiting Data Reuse on ARM Multi-core CPUs","Xiao Fu","2024","ICS","10.1145/3650200.3656620","https://doi.org/10.1145/3650200.3656620","conf/ics/FuYDS24"
"doi:10.1145/3650200.3656607","Differentiating Set Intersections in Maximal Clique Enumeration by Function and Subproblem Size","Hans Vandierendonck","2024","ICS","10.1145/3650200.3656607","https://doi.org/10.1145/3650200.3656607","conf/ics/Vandierendonck24"
"doi:10.1145/3650200.3656617","Minimizing Coherence Errors via Dynamic Decoupling","Soheil Khadirsharbiyani","2024","ICS","10.1145/3650200.3656617","https://doi.org/10.1145/3650200.3656617","conf/ics/Khadirsharbiyani24"
"doi:10.1145/3650200.3656605","Soft Error Resilience at Near-Zero Cost","Jianping Zeng","2024","ICS","10.1145/3650200.3656605","https://doi.org/10.1145/3650200.3656605","conf/ics/0001HLJ24"
"doi:10.1145/3650200.3656615","Understanding GPU Memory Corruption at Extreme Scale: The Summit Case Study","Vladyslav Oles","2024","ICS","10.1145/3650200.3656615","https://doi.org/10.1145/3650200.3656615","conf/ics/OlesSOSSE24"
"doi:10.1145/3650200.3656618","Input Range Generation for Compiler-Induced Numerical Inconsistencies","Dolores Miao","2024","ICS","10.1145/3650200.3656618","https://doi.org/10.1145/3650200.3656618","conf/ics/MiaoLR24"
"doi:10.1145/3650200.3656624","Accurate Computation of the Logarithm of Modified Bessel Functions on GPUs","Andreas Plesner","2024","ICS","10.1145/3650200.3656624","https://doi.org/10.1145/3650200.3656624","conf/ics/PlesnerSH24"
"doi:10.1145/3650200.3656623","RDMA-Based Algorithms for Sparse Matrix Multiplication on GPUs","Benjamin Brock","2024","ICS","10.1145/3650200.3656623","https://doi.org/10.1145/3650200.3656623","conf/ics/BrockBY24"
"doi:10.1145/3650200.3656632","Distributed Ranges: A Model for Distributed Data Structures, Algorithms, and Views","Benjamin Brock","2024","ICS","10.1145/3650200.3656632","https://doi.org/10.1145/3650200.3656632","conf/ics/BrockCBKKNSSM24"
"doi:10.1145/3650200.3656611","Stencil Computation with Vector Outer Product","Wenxuan Zhao","2024","ICS","10.1145/3650200.3656611","https://doi.org/10.1145/3650200.3656611","conf/ics/ZhaoYYMZWW24"
"doi:10.1145/3650200.3656599","Ymir: A Scheduler for Foundation Model Fine-tuning Workloads in Datacenters","Wei Gao","2024","ICS","10.1145/3650200.3656599","https://doi.org/10.1145/3650200.3656599","conf/ics/GaoZLS0024"
"doi:10.1145/3650200.3656637","DeepHYDRA: A Hybrid Deep Learning and DBSCAN-Based Approach to Time-Series Anomaly Detection in Dynamically-Configured Systems","Franz Kevin Stehle","2024","ICS","10.1145/3650200.3656637","https://doi.org/10.1145/3650200.3656637","conf/ics/StehleVZAF24"
"doi:10.1145/3650200.3656629","An Efficient and Scalable Approach to Build Co-occurrence Matrix for DNN's Embedding Layer","Quentin R. Petit","2024","ICS","10.1145/3650200.3656629","https://doi.org/10.1145/3650200.3656629","conf/ics/PetitLE24"
"doi:10.1145/3650200.3656625","Scheduling for Cyber-Physical Systems with Heterogeneous Processing Units under Real-World Constraints","Justin McGowen","2024","ICS","10.1145/3650200.3656625","https://doi.org/10.1145/3650200.3656625","conf/ics/McGowenDDB24"
"doi:10.1145/3650200.3656613","SLIDEX: A Novel Architecture for Sliding Window Processing","Raúl Taranco","2024","ICS","10.1145/3650200.3656613","https://doi.org/10.1145/3650200.3656613","conf/ics/TarancoA024"
"doi:10.1145/3650200.3656622","Quasar-ViT: Hardware-Oriented Quantization-Aware Architecture Search for Vision Transformers","Zhengang Li","2024","ICS","10.1145/3650200.3656622","https://doi.org/10.1145/3650200.3656622","conf/ics/LiLXKS0XDDWLF24"
"doi:10.1145/3650200.3656595","CLAY: CXL-based Scalable NDP Architecture Accelerating Embedding Layers","Sungmin Yun","2024","ICS","10.1145/3650200.3656595","https://doi.org/10.1145/3650200.3656595","conf/ics/YunNK0KKLA24"
"doi:10.1145/3650200.3656609","NEOCNN: NTT-Enabled Optical Convolution Neural Network Accelerator","Xianbin Li","2024","ICS","10.1145/3650200.3656609","https://doi.org/10.1145/3650200.3656609","conf/ics/LiLJLFZX24"
"doi:10.1145/3650200.3656627","sys-sage: A Unified Representation of Dynamic Topologies & Attributes on HPC Systems","Stepan Vanecek","2024","ICS","10.1145/3650200.3656627","https://doi.org/10.1145/3650200.3656627","conf/ics/Vanecek024"
"doi:10.1145/3650200.3656606","RTT-UAF: Reuse Time Tracking for Use-After-Free Detection","Yubo Du","2024","ICS","10.1145/3650200.3656606","https://doi.org/10.1145/3650200.3656606","conf/ics/Du0ZY24"
"doi:10.1145/3650200.3656630","Tile Size and Loop Order Selection using Machine Learning for Multi-/Many-Core Architectures","Shilpa Babalad","2024","ICS","10.1145/3650200.3656630","https://doi.org/10.1145/3650200.3656630","conf/ics/BabaladSTG24"
"doi:10.1145/3650200.3656614","Matrix-free SBP-SAT finite difference methods and the multigrid preconditioner on GPUs","Alexandre Chen","2024","ICS","10.1145/3650200.3656614","https://doi.org/10.1145/3650200.3656614","conf/ics/ChenEKC24"
"doi:10.1145/3650200.3656616","SmartFuse: Reconfigurable Smart Switches to Accelerate Fused Collectives in HPC Applications","Pouya Haghi","2024","ICS","10.1145/3650200.3656616","https://doi.org/10.1145/3650200.3656616","conf/ics/Haghi0GWL0SGH24"
