"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3600006.3613160","TreeSLS: A Whole-system Persistent Microkernel with Tree-structured State Checkpoint on NVM","Fangnuo Wu","2023","SOSP","10.1145/3600006.3613160","https://doi.org/10.1145/3600006.3613160","conf/sosp/Wu0M023"
"doi:10.1145/3600006.3613167","MEMTIS: Efficient Memory Tiering with Dynamic Page Classification and Page Size Determination","Taehyung Lee","2023","SOSP","10.1145/3600006.3613167","https://doi.org/10.1145/3600006.3613167","conf/sosp/LeeMME23"
"doi:10.1145/3600006.3613148","Snowcat: Efficient Kernel Concurrency Testing using a Learned Coverage Predictor","Sishuai Gong","2023","SOSP","10.1145/3600006.3613148","https://doi.org/10.1145/3600006.3613148","conf/sosp/GongPA0M23"
"doi:10.1145/3600006.3613162","One Simple API Can Cause Hundreds of Bugs An Analysis of Refcounting Bugs in All Modern Linux Kernels","Liang He","2023","SOSP","10.1145/3600006.3613162","https://doi.org/10.1145/3600006.3613162","conf/sosp/HeSZ0M23"
"doi:10.1145/3600006.3613140","Validating JIT Compilers via Compilation Space Exploration","Cong Li","2023","SOSP","10.1145/3600006.3613140","https://doi.org/10.1145/3600006.3613140","conf/sosp/Li00S23"
"doi:10.1145/3600006.3613153","Automated Verification of an In-Production DNS Authoritative Engine","Naiqian Zheng","2023","SOSP","10.1145/3600006.3613153","https://doi.org/10.1145/3600006.3613153","conf/sosp/ZhengLXSLHWMLCZ23"
"doi:10.1145/3600006.3613161","Acto: Automatic End-to-End Testing for Operation Correctness of Cloud System Management","Jiawei Tyler Gu","2023","SOSP","10.1145/3600006.3613161","https://doi.org/10.1145/3600006.3613161","conf/sosp/GuSZJWVLX23"
"doi:10.1145/3600006.3613172","Grove: a Separation-Logic Library for Verifying Distributed Systems","Upamanyu Sharma","2023","SOSP","10.1145/3600006.3613172","https://doi.org/10.1145/3600006.3613172","conf/sosp/Sharma0TKZ23"
"doi:10.1145/3600006.3613147","FIFO queues are all you need for cache eviction","Juncheng Yang","2023","SOSP","10.1145/3600006.3613147","https://doi.org/10.1145/3600006.3613147","conf/sosp/YangZQYV23"
"doi:10.1145/3600006.3613171","Enabling High-Performance and Secure Userspace NVM File Systems with the Trio Architecture","Diyu Zhou","2023","SOSP","10.1145/3600006.3613171","https://doi.org/10.1145/3600006.3613171","conf/sosp/ZhouA0ZKK23"
"doi:10.1145/3600006.3613208","Project Silica: Towards Sustainable Cloud Archival Storage in Glass","Patrick Anderson","2023","SOSP","10.1145/3600006.3613208","https://doi.org/10.1145/3600006.3613208","conf/sosp/0001AABBCCCCCCC23"
"doi:10.1145/3600006.3613170","RackBlox: A Software-Defined Rack-Scale Storage System with Network-Storage Co-Design","Benjamin Reidys","2023","SOSP","10.1145/3600006.3613170","https://doi.org/10.1145/3600006.3613170","conf/sosp/ReidysXLSHCA023"
