"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3557727","Symbolic Analysis for Data Plane Programs Specialization","Thomas Luinaud","2023","ACM-TACO","10.1145/3557727","https://doi.org/10.1145/3557727","journals/taco/LuinaudLS23"
"doi:10.1145/3558003","BullsEye : Scalable and Accurate Approximation Framework for Cache Miss Calculation","Nilesh Rajendra Shah","2023","ACM-TACO","10.1145/3558003","https://doi.org/10.1145/3558003","journals/taco/ShahMMVU23"
"doi:10.1145/3559761","As-Is Approximate Computing","Mitali Soni","2023","ACM-TACO","10.1145/3559761","https://doi.org/10.1145/3559761","journals/taco/SoniPM23"
"doi:10.1145/3559762","TokenSmart: Distributed, Scalable Power Management in the Many-core Era","Parth Shah","2023","ACM-TACO","10.1145/3559762","https://doi.org/10.1145/3559762","journals/taco/ShahSSBB23"
"doi:10.1145/3561651","Lock-Free High-performance Hashing for Persistent Memory via PM-aware Holistic Optimization","Zhangyu Chen","2023","ACM-TACO","10.1145/3561651","https://doi.org/10.1145/3561651","journals/taco/ChenHDDZL23"
"doi:10.1145/3561652","Design and Implementation for Nonblocking Execution in GraphBLAS: Tradeoffs and Performance","Aristeidis Mastoras","2023","ACM-TACO","10.1145/3561652","https://doi.org/10.1145/3561652","journals/taco/MastorasAY23"
"doi:10.1145/3563038","SSD-SGD: Communication Sparsification for Distributed Deep Learning Training","Yemao Xu","2023","ACM-TACO","10.1145/3563038","https://doi.org/10.1145/3563038","journals/taco/XuDWXYXL23"
"doi:10.1145/3563697","PiDRAM: A Holistic End-to-end FPGA-based Framework for Processing-in-DRAM","Ataberk Olgun","2023","ACM-TACO","10.1145/3563697","https://doi.org/10.1145/3563697","journals/taco/OlgunGKSHEM23"
"doi:10.1145/3563695","Delay-on-Squash: Stopping Microarchitectural Replay Attacks in Their Tracks","Christos Sakalis","2023","ACM-TACO","10.1145/3563695","https://doi.org/10.1145/3563695","journals/taco/SakalisKS23"
"doi:10.1145/3563696","Quantifying Resource Contention of Co-located Workloads with the System-level Entropy","Yi Liang","2023","ACM-TACO","10.1145/3563696","https://doi.org/10.1145/3563696","journals/taco/LiangZW23"
"doi:10.1145/3564606","A Fast and Flexible FPGA-based Accelerator for Natural Language Processing Neural Networks","Suyeon Hur","2023","ACM-TACO","10.1145/3564606","https://doi.org/10.1145/3564606","journals/taco/HurNKKBNK23"
"doi:10.1145/3566052","Occam: Optimal Data Reuse for Convolutional Neural Networks","Ashish Gondimalla","2023","ACM-TACO","10.1145/3566052","https://doi.org/10.1145/3566052","journals/taco/GondimallaLTV23"
"doi:10.1145/3565885","FlexHM: A Practical System for Heterogeneous Memory with Flexible and Efficient Performance Optimizations","Bo Peng","2023","ACM-TACO","10.1145/3565885","https://doi.org/10.1145/3565885","journals/taco/PengDYWG23"
"doi:10.1145/3568973","RegCPython: A Register-based Python Interpreter for Better Performance","Qiang Zhang","2023","ACM-TACO","10.1145/3568973","https://doi.org/10.1145/3568973","journals/taco/ZhangXX23"
"doi:10.1145/3566053","SpecTerminator: Blocking Speculative Side Channels Based on Instruction Classes on RISC-V","Hai Jin","2023","ACM-TACO","10.1145/3566053","https://doi.org/10.1145/3566053","journals/taco/JinHQ23"
"doi:10.1145/3566054","Polyhedral Specification and Code Generation of Sparse Tensor Contraction with Co-iteration","Tuowen Zhao","2023","ACM-TACO","10.1145/3566054","https://doi.org/10.1145/3566054","journals/taco/ZhaoPHOS23"
"doi:10.1145/3568956","XEngine: Optimal Tensor Rematerialization for Neural Networks in Heterogeneous Environments","Manuela Schuler","2023","ACM-TACO","10.1145/3568956","https://doi.org/10.1145/3568956","journals/taco/SchulerMS23"
"doi:10.1145/3570305","YaConv: Convolution with Low Cache Footprint","Ivan Korostelev","2023","ACM-TACO","10.1145/3570305","https://doi.org/10.1145/3570305","journals/taco/KorostelevCMA23"
"doi:10.1145/3570304","Puppeteer: A Random Forest Based Manager for Hardware Prefetchers Across the Memory Hierarchy","Furkan Eris","2023","ACM-TACO","10.1145/3570304","https://doi.org/10.1145/3570304","journals/taco/ErisLEMJ23"
"doi:10.1145/3570641","Autotuning Convolutions Is Easier Than You Think","Nicolas Tollenaere","2023","ACM-TACO","10.1145/3570641","https://doi.org/10.1145/3570641","journals/taco/TollenaereIPBGCSR23"
"doi:10.1145/3571284","User-driven Online Kernel Fusion for SYCL","Victor Perez","2023","ACM-TACO","10.1145/3571284","https://doi.org/10.1145/3571284","journals/taco/PerezSLNG23"
"doi:10.1145/3571283","Source Matching and Rewriting for MLIR Using String-Based Automata","Vinícius Couto Espindola","2023","ACM-TACO","10.1145/3571283","https://doi.org/10.1145/3571283","journals/taco/EspindolaZYA23"
"doi:10.1145/3571856","An Optimized Framework for Matrix Factorization on the New Sunway Many-core Platform","Wenjing Ma","2023","ACM-TACO","10.1145/3571856","https://doi.org/10.1145/3571856","journals/taco/MaLCLHWY23"
"doi:10.1145/3572839","HyGain: High-performance, Energy-efficient Hybrid Gain Cell-based Cache Hierarchy","Sarabjeet Singh","2023","ACM-TACO","10.1145/3572839","https://doi.org/10.1145/3572839","journals/taco/SinghSPJMA23"
"doi:10.1145/3572911","ACTION: Adaptive Cache Block Migration in Distributed Cache Architectures","Chandra Sekhar Mummidi","2023","ACM-TACO","10.1145/3572911","https://doi.org/10.1145/3572911","journals/taco/MummidiK23"
"doi:10.1145/3572908","Unified Buffer: Compiling Image Processing and Machine Learning Applications to Push-Memory Accelerators","Qiaoyi Liu","2023","ACM-TACO","10.1145/3572908","https://doi.org/10.1145/3572908","journals/taco/LiuSHSFHRK23"
"doi:10.1145/3572917","Scale-out Systolic Arrays","Ahmet Caner Yüzügüler","2023","ACM-TACO","10.1145/3572917","https://doi.org/10.1145/3572917","journals/taco/YuzugulerSDOFF23"
"doi:10.1145/3575861","Vitruvius+: An Area-Efficient RISC-V Decoupled Vector Coprocessor for High Performance Computing Applications","Francesco Minervini","2023","ACM-TACO","10.1145/3575861","https://doi.org/10.1145/3575861","journals/taco/MinerviniPURQMRFRGMVHCKBPMOKKDVC23"
