"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3492321.3519568","DAMYSUS: streamlined BFT consensus leveraging trusted components","Jérémie Decouchant","2022","EuroSys","10.1145/3492321.3519568","https://doi.org/10.1145/3492321.3519568","conf/eurosys/DecouchantKRY22"
"doi:10.1145/3492321.3519579","State machine replication scalability made simple","Chrysoula Stathakopoulou","2022","EuroSys","10.1145/3492321.3519579","https://doi.org/10.1145/3492321.3519579","conf/eurosys/StathakopoulouP22"
"doi:10.1145/3492321.3519594","Narwhal and Tusk: a DAG-based mempool and efficient BFT consensus","George Danezis","2022","EuroSys","10.1145/3492321.3519594","https://doi.org/10.1145/3492321.3519594","conf/eurosys/DanezisKSS22"
"doi:10.1145/3492321.3519555","Building an efficient key-value store in a flexible address space","Chen Chen","2022","EuroSys","10.1145/3492321.3519555","https://doi.org/10.1145/3492321.3519555","conf/eurosys/ChenZW22"
"doi:10.1145/3492321.3519561","Rolis: a software approach to efficiently replicating multi-core transactions","Weihai Shen","2022","EuroSys","10.1145/3492321.3519561","https://doi.org/10.1145/3492321.3519561","conf/eurosys/ShenKA0022"
"doi:10.1145/3492321.3519572","Tebis: index shipping for efficient replication in LSM key-value stores","Michalis Vardoulakis","2022","EuroSys","10.1145/3492321.3519572","https://doi.org/10.1145/3492321.3519572","conf/eurosys/VardoulakisSGB22"
"doi:10.1145/3492321.3519558","Sharing is caring: secure and efficient shared memory support for MVEEs","Jonas Vinck","2022","EuroSys","10.1145/3492321.3519558","https://doi.org/10.1145/3492321.3519558","conf/eurosys/VinckA0VSV22"
"doi:10.1145/3492321.3519580","Hardening binaries against more memory errors","Gregory J. Duck","2022","EuroSys","10.1145/3492321.3519580","https://doi.org/10.1145/3492321.3519580","conf/eurosys/DuckZY22"
"doi:10.1145/3492321.3519582","PKRU-safe: automatically locking down the heap between safe and unsafe languages","Paul Kirth","2022","EuroSys","10.1145/3492321.3519582","https://doi.org/10.1145/3492321.3519582","conf/eurosys/KirthDCLDGNVF22"
"doi:10.1145/3492321.3519578","KASLR in the age of MicroVMs","Benjamin Holmes","2022","EuroSys","10.1145/3492321.3519578","https://doi.org/10.1145/3492321.3519578","conf/eurosys/HolmesWW22"
"doi:10.1145/3492321.3519591","Nyx-net: network fuzzing with incremental snapshots","Sergej Schumilo","2022","EuroSys","10.1145/3492321.3519591","https://doi.org/10.1145/3492321.3519591","conf/eurosys/SchumiloAJ0H22"
"doi:10.1145/3492321.3519564","DeepRest: deep resource estimation for interactive microservices","Ka Ho Chow","2022","EuroSys","10.1145/3492321.3519564","https://doi.org/10.1145/3492321.3519564","conf/eurosys/ChowDS022"
"doi:10.1145/3492321.3519575","Unicorn: reasoning about configurable system performance through the lens of causality","Md Shahriar Iqbal","2022","EuroSys","10.1145/3492321.3519575","https://doi.org/10.1145/3492321.3519575","conf/eurosys/IqbalKJRJ22"
"doi:10.1145/3492321.3519593","Multi-objective congestion control","Yiqing Ma","2022","EuroSys","10.1145/3492321.3519593","https://doi.org/10.1145/3492321.3519593","conf/eurosys/MaTLZW0J22"
"doi:10.1145/3492321.3519566","Hybrid anomaly detection and prioritization for network logs at cloud scale","David Ohana","2022","EuroSys","10.1145/3492321.3519566","https://doi.org/10.1145/3492321.3519566","conf/eurosys/OhanaWDKRM22"
"doi:10.1145/3492321.3519559","Performance evolution of mitigating transient execution attacks","Jonathan Behrens","2022","EuroSys","10.1145/3492321.3519559","https://doi.org/10.1145/3492321.3519559","conf/eurosys/BehrensBK22"
"doi:10.1145/3492321.3519560","You shall not (by)pass!: practical, secure, and fast PKU-based sandboxing","Alexios Voulimeneas","2022","EuroSys","10.1145/3492321.3519560","https://doi.org/10.1145/3492321.3519560","conf/eurosys/VoulimeneasVMV22"
"doi:10.1145/3492321.3519562","Verified programs can party: optimizing kernel extensions via post-verification merging","Hsuan-Chi Kuo","2022","EuroSys","10.1145/3492321.3519562","https://doi.org/10.1145/3492321.3519562","conf/eurosys/KuoCLWMX22"
"doi:10.1145/3492321.3519565","Minimum viable device drivers for ARM trustzone","Liwei Guo","2022","EuroSys","10.1145/3492321.3519565","https://doi.org/10.1145/3492321.3519565","conf/eurosys/GuoL22"
"doi:10.1145/3492321.3519573","OPEC: operation-based security isolation for bare-metal embedded systems","Xia Zhou","2022","EuroSys","10.1145/3492321.3519573","https://doi.org/10.1145/3492321.3519573","conf/eurosys/ZhouLZZS022"
"doi:10.1145/3492321.3519577","LiteReconfig: cost and content aware reconfiguration of video object detection systems for mobile GPUs","Ran Xu","2022","EuroSys","10.1145/3492321.3519577","https://doi.org/10.1145/3492321.3519577","conf/eurosys/XuLWB0C22"
"doi:10.1145/3492321.3519569","Slashing the disaggregation tax in heterogeneous data centers with FractOS","Lluís Vilanova","2022","EuroSys","10.1145/3492321.3519569","https://doi.org/10.1145/3492321.3519569","conf/eurosys/VilanovaMBMHARH22"
"doi:10.1145/3492321.3519585","OS scheduling with nest: keeping tasks close together on warm cores","Julia Lawall","2022","EuroSys","10.1145/3492321.3519585","https://doi.org/10.1145/3492321.3519585","conf/eurosys/LawallCLLZM22"
"doi:10.1145/3492321.3519586","Kite: lightweight critical service domains","A. K. M. Fazla Mehrab","2022","EuroSys","10.1145/3492321.3519586","https://doi.org/10.1145/3492321.3519586","conf/eurosys/Mehrab0R22"
"doi:10.1145/3492321.3519554","Fleche: an efficient GPU embedding cache for personalized recommendations","Minhui Xie","2022","EuroSys","10.1145/3492321.3519554","https://doi.org/10.1145/3492321.3519554","conf/eurosys/XieLLWGRS22"
"doi:10.1145/3492321.3519557","GNNLab: a factored system for sample-based GNN training over GPUs","Jianbang Yang","2022","EuroSys","10.1145/3492321.3519557","https://doi.org/10.1145/3492321.3519557","conf/eurosys/YangTSWYCYZ22"
"doi:10.1145/3492321.3519563","Out-of-order backprop: an effective scheduling technique for deep learning","Hyungjun Oh","2022","EuroSys","10.1145/3492321.3519563","https://doi.org/10.1145/3492321.3519563","conf/eurosys/OhLKS22"
"doi:10.1145/3492321.3519576","D3: a dynamic deadline-driven approach for building autonomous vehicles","Ionel Gog","2022","EuroSys","10.1145/3492321.3519576","https://doi.org/10.1145/3492321.3519576","conf/eurosys/GogKSGS22"
"doi:10.1145/3492321.3519584","Varuna: scalable, low-cost training of massive deep learning models","Sanjith Athlur","2022","EuroSys","10.1145/3492321.3519584","https://doi.org/10.1145/3492321.3519584","conf/eurosys/AthlurSSRK22"
"doi:10.1145/3492321.3519556","Characterizing the performance of intel optane persistent memory: a close look at its on-DIMM buffering","Lingfeng Xiang","2022","EuroSys","10.1145/3492321.3519556","https://doi.org/10.1145/3492321.3519556","conf/eurosys/XiangZRJJ22"
"doi:10.1145/3492321.3519574","SafePM: a sanitizer for persistent memory","Kartal Kaan Bozdogan","2022","EuroSys","10.1145/3492321.3519574","https://doi.org/10.1145/3492321.3519574","conf/eurosys/BozdoganSIB22"
"doi:10.1145/3492321.3519590","ResPCT: fast checkpointing in non-volatile memory for multi-threaded applications","Ana Khorguani","2022","EuroSys","10.1145/3492321.3519590","https://doi.org/10.1145/3492321.3519590","conf/eurosys/KhorguaniRP22"
"doi:10.1145/3492321.3519588","Optimizing the interval-centric distributed computing model for temporal graph algorithms","Animesh Baranawal","2022","EuroSys","10.1145/3492321.3519588","https://doi.org/10.1145/3492321.3519588","conf/eurosys/BaranawalS22"
"doi:10.1145/3492321.3519592","A new benchmark harness for systematic and robust evaluation of streaming state stores","Esmail Asyabi","2022","EuroSys","10.1145/3492321.3519592","https://doi.org/10.1145/3492321.3519592","conf/eurosys/AsyabiWLKB22"
"doi:10.1145/3492321.3519567","p2KVS: a portable 2-dimensional parallelizing framework to improve scalability of key-value stores on SSDs","Ziyi Lu","2022","EuroSys","10.1145/3492321.3519567","https://doi.org/10.1145/3492321.3519567","conf/eurosys/LuCJWD22"
"doi:10.1145/3492321.3519570","Improving scalability of database systems by reshaping user parallel I/O","Ning Li","2022","EuroSys","10.1145/3492321.3519570","https://doi.org/10.1145/3492321.3519570","conf/eurosys/LiJCWN22"
"doi:10.1145/3492321.3519571","BetrFS: a compleat file system for commodity SSDs","Yizheng Jiao","2022","EuroSys","10.1145/3492321.3519571","https://doi.org/10.1145/3492321.3519571","conf/eurosys/JiaoBPZBMBCCFGJ22"
"doi:10.1145/3492321.3524271","Beating the I/O bottleneck: a case for log-structured virtual disks","Mohammad Hossein Hajkazemi","2022","EuroSys","10.1145/3492321.3524271","https://doi.org/10.1145/3492321.3524271","conf/eurosys/HajkazemiAAKMKD22"
"doi:10.1145/3492321.3519553","Isolating functions at the hardware limit with virtines","Nicholas C. Wanninger","2022","EuroSys","10.1145/3492321.3519553","https://doi.org/10.1145/3492321.3519553","conf/eurosys/WanningerBSGH22"
"doi:10.1145/3492321.3519581","Fireworks: a fast, efficient, and safe serverless framework using VM-level post-JIT snapshot","Wonseok Shin","2022","EuroSys","10.1145/3492321.3519581","https://doi.org/10.1145/3492321.3519581","conf/eurosys/ShinKM22"
"doi:10.1145/3492321.3519589","VMSH: hypervisor-agnostic guest overlays for VMs","Jörg Thalheim","2022","EuroSys","10.1145/3492321.3519589","https://doi.org/10.1145/3492321.3519589","conf/eurosys/ThalheimOUGB22"
"doi:10.1145/3492321.3527539","Jiffy: elastic far-memory for stateful serverless analytics","Anurag Khandelwal","2022","EuroSys","10.1145/3492321.3527539","https://doi.org/10.1145/3492321.3527539","conf/eurosys/KhandelwalT0AS22"
"doi:10.1145/3492321.3524272","Memory deduplication for serverless computing with Medes","Divyanshu Saxena","2022","EuroSys","10.1145/3492321.3524272","https://doi.org/10.1145/3492321.3524272","conf/eurosys/SaxenaJSKA22"
"doi:10.1145/3492321.3524270","FaaSnap: FaaS made fast using snapshot-based VMs","Lixiang Ao","2022","EuroSys","10.1145/3492321.3524270","https://doi.org/10.1145/3492321.3524270","conf/eurosys/AoPV22"
"doi:10.1145/3492321.3519583","APT-GET: profile-guided timely software prefetching","Saba Jamilan","2022","EuroSys","10.1145/3492321.3519583","https://doi.org/10.1145/3492321.3519583","conf/eurosys/JamilanKAKL22"
