"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3669940.3707241","Accelerating Number Theoretic Transform with Multi-GPU Systems for Efficient Zero Knowledge Proof","Zhuoran Ji","2025","ASPLOS","10.1145/3669940.3707241","https://doi.org/10.1145/3669940.3707241","conf/asplos/JiZGY025"
"doi:10.1145/3669940.3707264","Accelerating Retrieval-Augmented Generation","Derrick Quinn","2025","ASPLOS","10.1145/3669940.3707264","https://doi.org/10.1145/3669940.3707264","conf/asplos/QuinnNPSS0ZA25"
"doi:10.1145/3669940.3707261","AnA: An Attentive Autonomous Driving System","Wonkyo Choe","2025","ASPLOS","10.1145/3669940.3707261","https://doi.org/10.1145/3669940.3707261","conf/asplos/ChoeWL25"
"doi:10.1145/3669940.3707279","AnyKey: A Key-Value SSD for All Workload Types","Chanyoung Park","2025","ASPLOS","10.1145/3669940.3707279","https://doi.org/10.1145/3669940.3707279","conf/asplos/0004L0KKC25"
"doi:10.1145/3669940.3707238","ARC: Warp-level Adaptive Atomic Reduction in GPUs to Accelerate Differentiable Rendering","Sankeerth Durvasula","2025","ASPLOS","10.1145/3669940.3707238","https://doi.org/10.1145/3669940.3707238","conf/asplos/DurvasulaZCLSGG25"
"doi:10.1145/3669940.3707237","Automatic Tracing in Task-Based Runtime Systems","Rohan Yadav","2025","ASPLOS","10.1145/3669940.3707237","https://doi.org/10.1145/3669940.3707237","conf/asplos/Yadav0BGAK25"
"doi:10.1145/3669940.3707270","BatchZK: A Fully Pipelined GPU-Accelerated System for Batch Generation of Zero-Knowledge Proofs","Tao Lu","2025","ASPLOS","10.1145/3669940.3707270","https://doi.org/10.1145/3669940.3707270","conf/asplos/LuCW0CZ25"
"doi:10.1145/3669940.3707250","ByteFS: System Support for (CXL-based) Memory-Semantic Solid-State Drives","Shaobo Li","2025","ASPLOS","10.1145/3669940.3707250","https://doi.org/10.1145/3669940.3707250","conf/asplos/LiZRH25"
"doi:10.1145/3669940.3707260","Cinnamon: A Framework for Scale-Out Encrypted AI","Siddharth Jayashankar","2025","ASPLOS","10.1145/3669940.3707260","https://doi.org/10.1145/3669940.3707260","conf/asplos/JayashankarCTZ025"
"doi:10.1145/3669940.3707281","ClosureX: Compiler Support for Correct Persistent Fuzzing","Rishi Ranjan","2025","ASPLOS","10.1145/3669940.3707281","https://doi.org/10.1145/3669940.3707281","conf/asplos/RanjanPH25"
