"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/LCA.2021.3135557","MPU-Sim: A Simulator for In-DRAM Near-Bank Processing Architectures","Xinfeng Xie","2022","IEEE-CAL","10.1109/LCA.2021.3135557","https://doi.org/10.1109/LCA.2021.3135557","journals/cal/XieGHDX22"
"doi:10.1109/LCA.2022.3151087","Accelerating Graph Processing With Lightweight Learning-Based Data Reordering","Mo Zou","2022","IEEE-CAL","10.1109/LCA.2022.3151087","https://doi.org/10.1109/LCA.2022.3151087","journals/cal/ZouZWSYFT22"
"doi:10.1109/LCA.2022.3151256","A Pre-Silicon Approach to Discovering Microarchitectural Vulnerabilities in Security Critical Applications","Kristin Barber","2022","IEEE-CAL","10.1109/LCA.2022.3151256","https://doi.org/10.1109/LCA.2022.3151256","journals/cal/BarberGZT22"
"doi:10.1109/LCA.2022.3144773","MQSim-E: An Enterprise SSD Simulator","Dusol Lee","2022","IEEE-CAL","10.1109/LCA.2022.3144773","https://doi.org/10.1109/LCA.2022.3144773","journals/cal/LeeHCK22"
"doi:10.1109/LCA.2022.3160394","Lightweight Hardware Implementation of Binary Ring-LWE PQC Accelerator","Benjamin J. Lucas","2022","IEEE-CAL","10.1109/LCA.2022.3160394","https://doi.org/10.1109/LCA.2022.3160394","journals/cal/LucasAMTHSGGJX22"
"doi:10.1109/LCA.2022.3168067","Characterizing and Understanding Distributed GNN Training on GPUs","Haiyang Lin","2022","IEEE-CAL","10.1109/LCA.2022.3168067","https://doi.org/10.1109/LCA.2022.3168067","journals/cal/LinYYZLYF22"
"doi:10.1109/LCA.2022.3168831","LSim: Fine-Grained Simulation Framework for Large-Scale Performance Evaluation","Hamin Jang","2022","IEEE-CAL","10.1109/LCA.2022.3168831","https://doi.org/10.1109/LCA.2022.3168831","journals/cal/JangKKCJLCKJ22"
"doi:10.1109/LCA.2022.3167465","LINAC: A Spatially Linear Accelerator for Convolutional Neural Networks","Hang Xiao","2022","IEEE-CAL","10.1109/LCA.2022.3167465","https://doi.org/10.1109/LCA.2022.3167465","journals/cal/XiaoXWWH22"
"doi:10.1109/LCA.2022.3182363","Runtime Support for Accelerating CNN Models on Digital DRAM Processing-in-Memory Hardware","Yongwon Shin","2022","IEEE-CAL","10.1109/LCA.2022.3182363","https://doi.org/10.1109/LCA.2022.3182363","journals/cal/ShinPHS22"
"doi:10.1109/LCA.2022.3177419","Multi-Prediction Compression: An Efficient and Scalable Memory Compression Framework for GP-GPU","Hoyong Jin","2022","IEEE-CAL","10.1109/LCA.2022.3177419","https://doi.org/10.1109/LCA.2022.3177419","journals/cal/JinJPKK22"
"doi:10.1109/LCA.2022.3190048","Dynamic Optimization of On-Chip Memories for HLS Targeting Many-Accelerator Platforms","Argyris Kokkinis","2022","IEEE-CAL","10.1109/LCA.2022.3190048","https://doi.org/10.1109/LCA.2022.3190048","journals/cal/KokkinisDS22"
"doi:10.1109/LCA.2022.3182387","GraNDe: Near-Data Processing Architecture With Adaptive Matrix Mapping for Graph Convolutional Networks","Sungmin Yun","2022","IEEE-CAL","10.1109/LCA.2022.3182387","https://doi.org/10.1109/LCA.2022.3182387","journals/cal/YunKPNAL22"
"doi:10.1109/LCA.2022.3189207","FPGA-Based AI Smart NICs for Scalable Distributed AI Training Systems","Rui Ma","2022","IEEE-CAL","10.1109/LCA.2022.3189207","https://doi.org/10.1109/LCA.2022.3189207","journals/cal/MaGHGBN22"
"doi:10.1109/LCA.2022.3194263","DNA Pre-Alignment Filter Using Processing Near Racetrack Memory","Fazal Hameed","2022","IEEE-CAL","10.1109/LCA.2022.3194263","https://doi.org/10.1109/LCA.2022.3194263","journals/cal/HameedKOJC22"
"doi:10.1109/LCA.2022.3195411","Stride Equality Prediction for Value Speculation","Ling Yang","2022","IEEE-CAL","10.1109/LCA.2022.3195411","https://doi.org/10.1109/LCA.2022.3195411","journals/cal/YangHYXM0X22"
"doi:10.1109/LCA.2022.3196932","Overcoming Memory Capacity Wall of GPUs With Heterogeneous Memory Stack","Jeongmin Hong","2022","IEEE-CAL","10.1109/LCA.2022.3196932","https://doi.org/10.1109/LCA.2022.3196932","journals/cal/HongCK22"
"doi:10.1109/LCA.2022.3179947","Accelerators & Security: The Socket Approach","Luca Piccolboni","2022","IEEE-CAL","10.1109/LCA.2022.3179947","https://doi.org/10.1109/LCA.2022.3179947","journals/cal/PiccolboniGC22"
"doi:10.1109/LCA.2022.3198281","Characterizing and Understanding HGNNs on GPUs","Mingyu Yan","2022","IEEE-CAL","10.1109/LCA.2022.3198281","https://doi.org/10.1109/LCA.2022.3198281","journals/cal/YanZYLYF022"
"doi:10.1109/LCA.2022.3198844","Structured Combinators for Efficient Graph Reduction","Cecil Accetti","2022","IEEE-CAL","10.1109/LCA.2022.3198844","https://doi.org/10.1109/LCA.2022.3198844","journals/cal/AccettiYL22"
"doi:10.1109/LCA.2022.3197777","Open-Source Hardware Memory Protection Engine Integrated With NVMM Simulator","Yu Omori","2022","IEEE-CAL","10.1109/LCA.2022.3197777","https://doi.org/10.1109/LCA.2022.3197777","journals/cal/OmoriK22"
