"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/MM.2024.3354368","Computing With COOL Chips","Hsien-Hsin S. Lee","2024","IEEE-MICRO","10.1109/MM.2024.3354368","https://doi.org/10.1109/MM.2024.3354368","journals/micro/Lee24"
"doi:10.1109/MM.2024.3353949","Special Issue on COOL Chips","Ryusuke Egawa","2024","IEEE-MICRO","10.1109/MM.2024.3353949","https://doi.org/10.1109/MM.2024.3353949","journals/micro/EgawaW24"
"doi:10.1109/MM.2023.3285529","A Compressed Spiking Neural Network Onto a Memcapacitive In-Memory Computing Array","Reon Oshio","2024","IEEE-MICRO","10.1109/MM.2023.3285529","https://doi.org/10.1109/MM.2023.3285529","journals/micro/OshioTSKZN24"
"doi:10.1109/MM.2023.3328965","A Low-Power Artificial-Intelligence-Based 3-D Rendering Processor With Hybrid Deep Neural Network Computing","Donghyeon Han","2024","IEEE-MICRO","10.1109/MM.2023.3328965","https://doi.org/10.1109/MM.2023.3328965","journals/micro/HanRKKPY24"
"doi:10.1109/MM.2023.3330169","COOL-NPU: Complementary Online Learning Neural Processing Unit","Sangyeob Kim","2024","IEEE-MICRO","10.1109/MM.2023.3330169","https://doi.org/10.1109/MM.2023.3330169","journals/micro/KimKHKCHY24"
"doi:10.1109/MM.2023.3335354","Cachet: Low-Overhead Integrity Verification on Metadata Cache in Secure Nonvolatile Memory Systems","Tatsuya Kubo","2024","IEEE-MICRO","10.1109/MM.2023.3335354","https://doi.org/10.1109/MM.2023.3335354","journals/micro/KuboT24"
"doi:10.1109/MM.2023.3337094","Privacy by Memory Design: Visions and Open Problems","Jianqing Liu","2024","IEEE-MICRO","10.1109/MM.2023.3337094","https://doi.org/10.1109/MM.2023.3337094","journals/micro/LiuG24"
"doi:10.1109/MM.2023.3304425","Acceleration of a Classic McEliece Postquantum Cryptosystem With Cache Processing","Cyrius Nugier","2024","IEEE-MICRO","10.1109/MM.2023.3304425","https://doi.org/10.1109/MM.2023.3304425","journals/micro/NugierM24"
"doi:10.1109/MM.2024.3353948","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part VIII: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","10.1109/MM.2024.3353948","https://doi.org/10.1109/MM.2024.3353948","journals/micro/Yi24"
"doi:10.1109/MM.2023.3339186","After the Gold Rush","Shane Greenstein","2024","IEEE-MICRO","10.1109/MM.2023.3339186","https://doi.org/10.1109/MM.2023.3339186","journals/micro/Greenstein24"
"doi:10.1109/MM.2024.3373336","Beyond Wires: The Future of Interconnects","Hsien-Hsin S. Lee","2024","IEEE-MICRO","10.1109/MM.2024.3373336","https://doi.org/10.1109/MM.2024.3373336","journals/micro/Lee24a"
"doi:10.1109/MM.2024.3373338","Special Issue on Hot Interconnects 30","Scott Levy","2024","IEEE-MICRO","10.1109/MM.2024.3373338","https://doi.org/10.1109/MM.2024.3373338","journals/micro/LevyS24"
"doi:10.1109/MM.2023.3343636","Compression Analysis for BlueField-2/-3 Data Processing Units: Lossy and Lossless Perspectives","Yuke Li","2024","IEEE-MICRO","10.1109/MM.2023.3343636","https://doi.org/10.1109/MM.2023.3343636","journals/micro/LiKGL24"
"doi:10.1109/MM.2023.3343498","Comprex: In-Network Compression for Accelerating IoT Analytics at Scale","Rafael Oliveira","2024","IEEE-MICRO","10.1109/MM.2023.3343498","https://doi.org/10.1109/MM.2023.3343498","journals/micro/OliveiraG24"
"doi:10.1109/MM.2024.3360081","High-Speed Data Communication With Advanced Networks in Large Language Model Training","Liuyao Dai","2024","IEEE-MICRO","10.1109/MM.2024.3360081","https://doi.org/10.1109/MM.2024.3360081","journals/micro/DaiQCL24"
"doi:10.1109/MM.2023.3330079","Enabling Artificial Intelligence Supercomputers With Domain-Specific Networks","Dennis Abts","2024","IEEE-MICRO","10.1109/MM.2023.3330079","https://doi.org/10.1109/MM.2023.3330079","journals/micro/AbtsK24"
"doi:10.1109/MM.2023.3328832","Pipelined and Partitionable Forward Error Correction and Cyclic Redundancy Check Circuitry Implementation for PCI Express 6.0 and Compute Express Link 3.0","Debendra Das Sharma","2024","IEEE-MICRO","10.1109/MM.2023.3328832","https://doi.org/10.1109/MM.2023.3328832","journals/micro/SharmaC24"
"doi:10.1109/MM.2023.3338059","A Fully Digital and Row-Pipelined Compute-in-Memory Neural Network Accelerator With System-on-Chip-Level Benchmarking for Augmented/Virtual Reality Applications","Huseyin Ekin Sumbul","2024","IEEE-MICRO","10.1109/MM.2023.3338059","https://doi.org/10.1109/MM.2023.3338059","journals/micro/SumbulSMB24"
"doi:10.1109/MM.2024.3373342","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part IX: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","10.1109/MM.2024.3373342","https://doi.org/10.1109/MM.2024.3373342","journals/micro/Yi24a"
"doi:10.1109/MM.2024.3372349","Party Like It's 1999?","Shane Greenstein","2024","IEEE-MICRO","10.1109/MM.2024.3372349","https://doi.org/10.1109/MM.2024.3372349","journals/micro/Greenstein24a"
"doi:10.1109/MM.2024.3394671","An Incoming World of Decoupling Siliconomy","Hsien-Hsin S. Lee","2024","IEEE-MICRO","10.1109/MM.2024.3394671","https://doi.org/10.1109/MM.2024.3394671","journals/micro/Lee24b"
"doi:10.1109/MM.2024.3396008","Special Issue on Hot Chips 2023","Heiner Litz","2024","IEEE-MICRO","10.1109/MM.2024.3396008","https://doi.org/10.1109/MM.2024.3396008","journals/micro/LitzV24"
"doi:10.1109/MM.2024.3375070","AMD Next-Generation ""Zen 4"" Core and 4th Gen AMD EPYC Server CPUs","Ravi Bhargava","2024","IEEE-MICRO","10.1109/MM.2024.3375070","https://doi.org/10.1109/MM.2024.3375070","journals/micro/BhargavaT24"
"doi:10.1109/MM.2024.3394479","AMD Ryzen 7040 Series","Mahesh Subramony","2024","IEEE-MICRO","10.1109/MM.2024.3394479","https://doi.org/10.1109/MM.2024.3394479","journals/micro/SubramonyKP24"
"doi:10.1109/MM.2024.3387828","The First Direct Mesh-to-Mesh Photonic Fabric","Jason Howard","2024","IEEE-MICRO","10.1109/MM.2024.3387828","https://doi.org/10.1109/MM.2024.3387828","journals/micro/HowardFA24"
"doi:10.1109/MM.2024.3373763","AI and Memory Wall","Amir Gholami","2024","IEEE-MICRO","10.1109/MM.2024.3373763","https://doi.org/10.1109/MM.2024.3373763","journals/micro/GholamiYKHMK24"
"doi:10.1109/MM.2024.3375352","The Breakthrough Memory Solutions for Improved Performance on LLM Inference","Byeongho Kim","2024","IEEE-MICRO","10.1109/MM.2024.3375352","https://doi.org/10.1109/MM.2024.3375352","journals/micro/KimCPLLKSKJLLPKKLRCKSYLCS24"
"doi:10.1109/MM.2024.3386628","Inside the Cerebras Wafer-Scale Cluster","Sean Lie","2024","IEEE-MICRO","10.1109/MM.2024.3386628","https://doi.org/10.1109/MM.2024.3386628","journals/micro/Lie24"
"doi:10.1109/MM.2024.3360255","High-Performance Cooling for Power Electronics via Electrochemical Additive Manufacturing","Ian Winfield","2024","IEEE-MICRO","10.1109/MM.2024.3360255","https://doi.org/10.1109/MM.2024.3360255","journals/micro/WinfieldOMMR24"
"doi:10.1109/MM.2023.3329218","Combining Multiple Tiny Machine Learning Models for Multimodal Context-Aware Stress Recognition on Constrained Microcontrollers","Michael Gibbs","2024","IEEE-MICRO","10.1109/MM.2023.3329218","https://doi.org/10.1109/MM.2023.3329218","journals/micro/GibbsWK24"
"doi:10.1109/MM.2024.3394670","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part X: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","10.1109/MM.2024.3394670","https://doi.org/10.1109/MM.2024.3394670","journals/micro/Yi24b"
"doi:10.1109/MM.2024.3390268","The Worlds I See: Curiosity, Exploration, and the Discovery at the Dawn of AI - Fei-Fei Li (New York, NY, USA: Flatiron Books, 2023, 336 pp.)","Shane M. Greenstein","2024","IEEE-MICRO","10.1109/MM.2024.3390268","https://doi.org/10.1109/MM.2024.3390268","journals/micro/Greenstein24b"
"doi:10.1109/MM.2024.3433189","Top Picks Ignite Innovation","Hsien-Hsin S. Lee","2024","IEEE-MICRO","10.1109/MM.2024.3433189","https://doi.org/10.1109/MM.2024.3433189","journals/micro/Lee24c"
"doi:10.1109/MM.2024.3431308","Special Issue on Top Picks From the 2023 Computer Architecture Conferences","Yan Solihin","2024","IEEE-MICRO","10.1109/MM.2024.3431308","https://doi.org/10.1109/MM.2024.3431308","journals/micro/Solihin24"
"doi:10.1109/MM.2024.3414941","Simultaneous and Heterogenous Multithreading: Exploiting Simultaneous and Heterogeneous Parallelism in Accelerator-Rich Architectures","Kuan-Chieh Hsu","2024","IEEE-MICRO","10.1109/MM.2024.3414941","https://doi.org/10.1109/MM.2024.3414941","journals/micro/HsuT24"
"doi:10.1109/MM.2024.3406891","Decoupled Vector Runahead for Prefetching Nested Memory-Access Chains","Ajeya Naithani","2024","IEEE-MICRO","10.1109/MM.2024.3406891","https://doi.org/10.1109/MM.2024.3406891","journals/micro/NaithaniRAJE24"
"doi:10.1109/MM.2024.3407377","Per-Instruction Cycle Stacks Through Time-Proportional Event Analysis","Björn Gottschall","2024","IEEE-MICRO","10.1109/MM.2024.3407377","https://doi.org/10.1109/MM.2024.3407377","journals/micro/GottschallEJ24"
"doi:10.1109/MM.2024.3419067","End-to-End Cloud Application Cloning With Ditto","Mingyu Liang","2024","IEEE-MICRO","10.1109/MM.2024.3419067","https://doi.org/10.1109/MM.2024.3419067","journals/micro/LiangGLTDKD24"
"doi:10.1109/MM.2024.3406933","Contiguitas: The Pursuit of Physical Memory Contiguity in Data Centers","Kaiyang Zhao","2024","IEEE-MICRO","10.1109/MM.2024.3406933","https://doi.org/10.1109/MM.2024.3406933","journals/micro/ZhaoXWSYMWRSTS24"
"doi:10.1109/MM.2024.3409181","Mosaic Pages: Big TLB Reach With Small Pages","Jaehyun Han","2024","IEEE-MICRO","10.1109/MM.2024.3409181","https://doi.org/10.1109/MM.2024.3409181","journals/micro/HanGKMMSTWBBCFGJKP24"
"doi:10.1109/MM.2024.3409521","RowPress Vulnerability in Modern DRAM Chips","Haocong Luo","2024","IEEE-MICRO","10.1109/MM.2024.3409521","https://doi.org/10.1109/MM.2024.3409521","journals/micro/LuoOYTRCLSM24"
"doi:10.1109/MM.2024.3422977","Hardware-Assisted Fault Isolation: Going Beyond the Limits of Software-Based Sandboxing","Shravan Narayan","2024","IEEE-MICRO","10.1109/MM.2024.3422977","https://doi.org/10.1109/MM.2024.3422977","journals/micro/NarayanGTRMJFVLSTS24"
"doi:10.1109/MM.2024.3408719","Practical Online Reinforcement Learning for Microprocessors With Micro-Armed Bandit","Gerasimos Gerogiannis","2024","IEEE-MICRO","10.1109/MM.2024.3408719","https://doi.org/10.1109/MM.2024.3408719","journals/micro/GerogiannisT24"
"doi:10.1109/MM.2024.3409619","Programmable Olfactory Computing","Nathaniel Bleier","2024","IEEE-MICRO","10.1109/MM.2024.3409619","https://doi.org/10.1109/MM.2024.3409619","journals/micro/BleierWVK24"
"doi:10.1109/MM.2024.3409546","AuRORA: A Full-Stack Solution for Scalable and Virtualized Accelerator Integration","Seah Kim","2024","IEEE-MICRO","10.1109/MM.2024.3409546","https://doi.org/10.1109/MM.2024.3409546","journals/micro/KimZANS24"
"doi:10.1109/MM.2024.3411881","Distributed Brain-Computer Interfacing With a Networked Multiaccelerator Architecture","Raghavendra Pradyumna Pothukuchi","2024","IEEE-MICRO","10.1109/MM.2024.3411881","https://doi.org/10.1109/MM.2024.3411881","journals/micro/PothukuchiSGUMKB24"
"doi:10.1109/MM.2024.3433209","Analysis of Historical Patenting Behavior and Patent Characteristics of Computer Architecture Companies - Part XI: Patent Families","Joshua J. Yi","2024","IEEE-MICRO","10.1109/MM.2024.3433209","https://doi.org/10.1109/MM.2024.3433209","journals/micro/Yi24c"
"doi:10.1109/MM.2024.3425209","Navigating Applications Development in Generative AI","Shane Greenstein","2024","IEEE-MICRO","10.1109/MM.2024.3425209","https://doi.org/10.1109/MM.2024.3425209","journals/micro/Greenstein24c"
