"paper_id","title","authors","year","venue","doi","url","dblp_id"
"dblp:conf/dac/X22","Frontmatter","","2022","DAC","","https://dblp.org/rec/conf/dac/X22","conf/dac/X22"
"doi:10.1145/3489517.3530400","QuantumNAT: quantum noise-aware training with noise injection, quantization and normalization","Hanrui Wang","2022","DAC","10.1145/3489517.3530400","https://doi.org/10.1145/3489517.3530400","conf/dac/0002G0LCP022"
"doi:10.1145/3489517.3530654","Optimizing quantum circuit synthesis for permutations using recursion","Cynthia Chen","2022","DAC","10.1145/3489517.3530654","https://doi.org/10.1145/3489517.3530654","conf/dac/ChenSZBJ22"
"doi:10.1145/3489517.3530402","A fast and scalable qubit-mapping method for noisy intermediate-scale quantum computers","Sunghye Park","2022","DAC","10.1145/3489517.3530402","https://doi.org/10.1145/3489517.3530402","conf/dac/ParkKKSK22"
"doi:10.1145/3489517.3530403","Optimizing quantum circuit placement via machine learning","Hongxiang Fan","2022","DAC","10.1145/3489517.3530403","https://doi.org/10.1145/3489517.3530403","conf/dac/FanGL22"
"doi:10.1145/3489517.3530678","HERO: hessian-enhanced robust optimization for unifying and improving generalization and quantization performance","Huanrui Yang","2022","DAC","10.1145/3489517.3530678","https://doi.org/10.1145/3489517.3530678","conf/dac/YangYG022"
"doi:10.1145/3489517.3530653","Neural computation for robust and holographic face detection","Mohsen Imani","2022","DAC","10.1145/3489517.3530653","https://doi.org/10.1145/3489517.3530653","conf/dac/ImaniZCKPLKSI22"
"doi:10.1145/3489517.3530394","FHDnn: communication efficient and robust federated learning for AIoT networks","Rishikanth Chandrasekaran","2022","DAC","10.1145/3489517.3530394","https://doi.org/10.1145/3489517.3530394","conf/dac/ChandrasekaranE22"
"doi:10.1145/3489517.3530395","ODHD: one-class brain-inspired hyperdimensional computing for outlier detection","Ruixuan Wang","2022","DAC","10.1145/3489517.3530395","https://doi.org/10.1145/3489517.3530395","conf/dac/WangJH22"
"doi:10.1145/3489517.3530408","High-level synthesis performance prediction using GNNs: benchmarking, modeling, and advancing","Nan Wu","2022","DAC","10.1145/3489517.3530408","https://doi.org/10.1145/3489517.3530408","conf/dac/WuYXLH22"
"doi:10.1145/3489517.3530409","Automated accelerator optimization aided by graph neural networks","Atefeh Sohrabizadeh","2022","DAC","10.1145/3489517.3530409","https://doi.org/10.1145/3489517.3530409","conf/dac/SohrabizadehBSC22"
"doi:10.1145/3489517.3530410","Functionality matters in netlist representation learning","Ziyi Wang","2022","DAC","10.1145/3489517.3530410","https://doi.org/10.1145/3489517.3530410","conf/dac/WangBHZXHYH22"
