"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3581784.3627037","Large-Scale Materials Modeling at Quantum Accuracy: Ab Initio Simulations of Quasicrystals and Interacting Extended Defects in Metallic Alloys","Sambit Das","2023","SC","10.1145/3581784.3627037","https://doi.org/10.1145/3581784.3627037","conf/sc/DasKSPMRZG23"
"doi:10.1145/3581784.3627041","Scaling the Leading Accuracy of Deep Equivariant Models to Biomolecular Simulations of Realistic Size","Boris Kozinsky","2023","SC","10.1145/3581784.3627041","https://doi.org/10.1145/3581784.3627041","conf/sc/KozinskyMJB23"
"doi:10.1145/3581784.3627038","Exascale Multiphysics Nuclear Reactor Simulations for Advanced Designs","Elia Merzari","2023","SC","10.1145/3581784.3627038","https://doi.org/10.1145/3581784.3627038","conf/sc/MerzariH0MFKFRL23"
"doi:10.1145/3581784.3627040","Toward Exascale Computation for Turbomachinery Flows","Yuhang Fu","2023","SC","10.1145/3581784.3627040","https://doi.org/10.1145/3581784.3627040","conf/sc/FuSCZYLZJXLLLLS23"
"doi:10.1145/3581784.3627039","Exploring the Ultimate Regime of Turbulent Rayleigh-Bénard Convection Through Unprecedented Spectral-Element Simulations","Niclas Jansson","2023","SC","10.1145/3581784.3627039","https://doi.org/10.1145/3581784.3627039","conf/sc/JanssonKPMJLPLW23"
"doi:10.1145/3581784.3627042","Scaling the ""Memory Wall"" for Multi-Dimensional Seismic Processing with Algebraic Compression on Cerebras CS-2 Systems","Hatem Ltaief","2023","SC","10.1145/3581784.3627042","https://doi.org/10.1145/3581784.3627042","conf/sc/LtaiefHWJRK23"
"doi:10.1145/3581784.3627044","The Simple Cloud-Resolving E3SM Atmosphere Model Running on the Frontier Exascale System","Mark Taylor","2023","SC","10.1145/3581784.3627044","https://doi.org/10.1145/3581784.3627044","conf/sc/TaylorCBCDFGHKK23"
"doi:10.1145/3581784.3627047","Big Data Assimilation: Real-time 30-second-refresh Heavy Rain Forecast Using Fugaku During Tokyo Olympics and Paralympics","Takemasa Miyoshi","2023","SC","10.1145/3581784.3627047","https://doi.org/10.1145/3581784.3627047","conf/sc/MiyoshiAOMTHTNS23"
"doi:10.1145/3581784.3627045","Establishing a Modeling System in 3-km Horizontal Resolution for Global Atmospheric Circulation triggered by Submarine Volcanic Eruptions with 400 Billion Smoothed Particle Hydrodynamics","Shenghong Huang","2023","SC","10.1145/3581784.3627045","https://doi.org/10.1145/3581784.3627045","conf/sc/HuangCZHGAZHWCL23"
"doi:10.1145/3581784.3613209","69.7-PFlops Extreme Scale Earthquake Simulation with Crossing Multi-faults and Topography on Sunway","Wubing Wan","2023","SC","10.1145/3581784.3613209","https://doi.org/10.1145/3581784.3613209","conf/sc/WanGWYTZWHLXHW023"
"doi:10.1145/3581784.3607082","Large-Scale Simulation of Structural Dynamics Computing on GPU Clusters","Yumeng Shi","2023","SC","10.1145/3581784.3607082","https://doi.org/10.1145/3581784.3607082","conf/sc/ShiN0LZ0YLFZLWG23"
"doi:10.1145/3581784.3607063","ANT-MOC: Scalable Neutral Particle Transport Using 3D Method of Characteristics on Multi-GPU Systems","Shunde Li","2023","SC","10.1145/3581784.3607063","https://doi.org/10.1145/3581784.3607063","conf/sc/LiWBWXLWFSHC23"
"doi:10.1145/3581784.3607033","Legate Sparse: Distributed Sparse Computing in Python","Rohan Yadav","2023","SC","10.1145/3581784.3607033","https://doi.org/10.1145/3581784.3607033","conf/sc/YadavLEPLGAK023"
"doi:10.1145/3581784.3607049","Itoyori: Reconciling Global Address Space and Global Fork-Join Task Parallelism","Shumpei Shiina","2023","SC","10.1145/3581784.3607049","https://doi.org/10.1145/3581784.3607049","conf/sc/ShiinaT23"
"doi:10.1145/3581784.3607079","Automated Mapping of Task-Based Programs onto Distributed and Heterogeneous Machines","Thiago S. F. X. Teixeira","2023","SC","10.1145/3581784.3607079","https://doi.org/10.1145/3581784.3607079","conf/sc/TeixeiraHYA23"
"doi:10.1145/3581784.3607059","Efficient Maximal Biclique Enumeration on GPUs","Zhe Pan","2023","SC","10.1145/3581784.3607059","https://doi.org/10.1145/3581784.3607059","conf/sc/PanHLZWC23"
"doi:10.1145/3581784.3607071","A GPU Algorithm for Detecting Strongly Connected Components","Ghadeer Alabandi","2023","SC","10.1145/3581784.3607071","https://doi.org/10.1145/3581784.3607071","conf/sc/AlabandiSBB23"
"doi:10.1145/3581784.3607110","PeeK: A Prune-Centric Approach for K Shortest Path Computation","Wang Feng","2023","SC","10.1145/3581784.3607110","https://doi.org/10.1145/3581784.3607110","conf/sc/FengCLJ23"
"doi:10.1145/3581784.3607035","Toward Sustainable HPC: Carbon Footprint Estimation and Environmental Implications of HPC Systems","Baolin Li","2023","SC","10.1145/3581784.3607035","https://doi.org/10.1145/3581784.3607035","conf/sc/LiRWSGT23"
"doi:10.1145/3581784.3607034","Clover: Toward Sustainable AI with Carbon-Aware Machine Learning Inference Service","Baolin Li","2023","SC","10.1145/3581784.3607034","https://doi.org/10.1145/3581784.3607034","conf/sc/LiSGT23"
"doi:10.1145/3581784.3607090","GreenNFV: Energy-Efficient Network Function Virtualization with Service Level Agreement Constraints","Md. S. Q. Zulkar Nine","2023","SC","10.1145/3581784.3607090","https://doi.org/10.1145/3581784.3607090","conf/sc/NineKBH23"
"doi:10.1145/3581784.3607068","The Graph Database Interface: Scaling Online Transactional and Analytical Graph Workloads to Hundreds of Thousands of Cores","Maciej Besta","2023","SC","10.1145/3581784.3607068","https://doi.org/10.1145/3581784.3607068","conf/sc/BestaGFPBEMCMNM23"
"doi:10.1145/3581784.3607075","Graph3PO: A Temporal Graph Data Processing Method for Latency QoS Guarantee in Object Cloud Storage System","Wang Zhang","2023","SC","10.1145/3581784.3607075","https://doi.org/10.1145/3581784.3607075","conf/sc/Zhang0LLD00023"
"doi:10.1145/3581784.3607070","MBFGraph: An SSD-based External Graph System for Evolving Graphs","Chun-Yi Liu","2023","SC","10.1145/3581784.3607070","https://doi.org/10.1145/3581784.3607070","conf/sc/0002CKK23"
"doi:10.1145/3581784.3607042","Mirage: Towards Low-interruption Services on Batch GPU Clusters with Reinforcement Learning","Qiyang Ding","2023","SC","10.1145/3581784.3607042","https://doi.org/10.1145/3581784.3607042","conf/sc/DingZKV023"
"doi:10.1145/3581784.3607076","Prodigy: Towards Unsupervised Anomaly Detection in Production HPC Systems","Burak Aksar","2023","SC","10.1145/3581784.3607076","https://doi.org/10.1145/3581784.3607076","conf/sc/AksarSSALBKEC23"
"doi:10.1145/3581784.3607091","DPS: Adaptive Power Management for Overprovisioned Systems","Jianru Ding","2023","SC","10.1145/3581784.3607091","https://doi.org/10.1145/3581784.3607091","conf/sc/DingH23"
"doi:10.1145/3581784.3607098","Scalable Tuning of (OpenMP) GPU Applications via Kernel Record and Replay","Konstantinos Parasyris","2023","SC","10.1145/3581784.3607098","https://doi.org/10.1145/3581784.3607098","conf/sc/ParasyrisGRLD23"
"doi:10.1145/3581784.3607095","HPAC-Offload: Accelerating HPC Applications with Portable Approximate Computing on the GPU","Zane Fink","2023","SC","10.1145/3581784.3607095","https://doi.org/10.1145/3581784.3607095","conf/sc/FinkPGM23"
"doi:10.1145/3581784.3607060","Interference-aware Multiplexing for Deep Learning in GPU Clusters: A Middleware Approach","Wenyan Chen","2023","SC","10.1145/3581784.3607060","https://doi.org/10.1145/3581784.3607060","conf/sc/ChenMXY023"
"doi:10.1145/3581784.3607046","Bringing Order to Sparsity: A Sparse Matrix Reordering Study on Multicore CPUs","James D. Trotter","2023","SC","10.1145/3581784.3607046","https://doi.org/10.1145/3581784.3607046","conf/sc/TrotterELTDIU23"
"doi:10.1145/3581784.3613213","GraphSet: High Performance Graph Mining through Equivalent Set Transformations","Tianhui Shi","2023","SC","10.1145/3581784.3613213","https://doi.org/10.1145/3581784.3613213","conf/sc/ShiZWCZHYC23"
"doi:10.1145/3581784.3607094","Space Efficient Sequence Alignment for SRAM-Based Computing: X-Drop on the Graphcore IPU","Luk Burchard","2023","SC","10.1145/3581784.3607094","https://doi.org/10.1145/3581784.3607094","conf/sc/BurchardZLBG23"
"doi:10.1145/3581784.3607074","Optimizing MPI Collectives on Shared Memory Multi-Cores","Jintao Peng","2023","SC","10.1145/3581784.3607074","https://doi.org/10.1145/3581784.3607074","conf/sc/PengF0XDYLW23"
"doi:10.1145/3581784.3607103","Embracing Irregular Parallelism in HPC with YGM","Trevor Steil","2023","SC","10.1145/3581784.3607103","https://doi.org/10.1145/3581784.3607103","conf/sc/SteilRPP23"
"doi:10.1145/3581784.3607099","HEAR: Homomorphically Encrypted Allreduce","Marcin Chrapek","2023","SC","10.1145/3581784.3607099","https://doi.org/10.1145/3581784.3607099","conf/sc/ChrapekKH23"
"doi:10.1145/3581784.3607040","BLAD: Adaptive Load Balanced Scheduling and Operator Overlap Pipeline For Accelerating The Dynamic GNN Training","Kaihua Fu","2023","SC","10.1145/3581784.3607040","https://doi.org/10.1145/3581784.3607040","conf/sc/Fu0YSLG23"
"doi:10.1145/3581784.3607037","TANGO: re-thinking quantization for graph neural network training on GPUs","Shiyang Chen","2023","SC","10.1145/3581784.3607037","https://doi.org/10.1145/3581784.3607037","conf/sc/ChenZDHJL23"
"doi:10.1145/3581784.3607056","DistTGL: Distributed Memory-Based Temporal Graph Neural Network Training","Hongkuan Zhou","2023","SC","10.1145/3581784.3607056","https://doi.org/10.1145/3581784.3607056","conf/sc/ZhouZSKP23"
"doi:10.1145/3581784.3607085","Portable and Scalable All-Electron Quantum Perturbation Simulations on Exascale Supercomputers","Zhikun Wu","2023","SC","10.1145/3581784.3607085","https://doi.org/10.1145/3581784.3607085","conf/sc/WuWLSGZZL0C23"
"doi:10.1145/3581784.3607105","Enhancing Adaptive Physics Refinement Simulations Through the Addition of Realistic Red Blood Cell Counts","Sayan Roychowdhury","2023","SC","10.1145/3581784.3607105","https://doi.org/10.1145/3581784.3607105","conf/sc/RoychowdhuryMMB23"
"doi:10.1145/3581784.3607061","NNQS-Transformer: an Efficient and Scalable Neural Network Quantum States Approach for Ab initio Quantum Chemistry","Yangjun Wu","2023","SC","10.1145/3581784.3607061","https://doi.org/10.1145/3581784.3607061","conf/sc/WuGFZS23"
"doi:10.1145/3581784.3607048","cuSZp: An Ultra-fast GPU Error-bounded Lossy Compression Framework with Optimized End-to-End Performance","Yafan Huang","2023","SC","10.1145/3581784.3607048","https://doi.org/10.1145/3581784.3607048","conf/sc/HuangD0LC23"
"doi:10.1145/3581784.3613212","AMRIC: A Novel In Situ Lossy Compression Framework for Efficient I/O in Adaptive Mesh Refinement Applications","Daoce Wang","2023","SC","10.1145/3581784.3613212","https://doi.org/10.1145/3581784.3613212","conf/sc/WangPGTJTSD0FLC23"
