"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/TVLSI.2025.3637487","Guest Editorial Special Section on the International Symposium on Circuits and Systems - ISCAS 2025","Xinfei Guo","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3637487","https://doi.org/10.1109/TVLSI.2025.3637487","journals/tvlsi/GuoVS26"
"doi:10.1109/TVLSI.2025.3592013","A Compact and Efficient 40 V Capacitive Level Shifter With Feedback Discharge Control for Enhanced CMTI and Low FoM for Bootstrapped Gate Drivers in BCD Technology","Fahd Khan","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3592013","https://doi.org/10.1109/TVLSI.2025.3592013","journals/tvlsi/KhanBRRCBM26"
"doi:10.1109/TVLSI.2025.3594952","FARMER: Online-Learning-Based Workload Consolidation on Large FPGAs Accelerated With Dynamic Partial Reconfiguration","Gabriele Montanaro","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3594952","https://doi.org/10.1109/TVLSI.2025.3594952","journals/tvlsi/MontanaroTZ26"
"doi:10.1109/TVLSI.2025.3596619","A 28-GHz 2-by-2 MIMO Transceiver Deploying Transformer Gain Equalization Technique for 5G New Radio","Hang Zhao","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3596619","https://doi.org/10.1109/TVLSI.2025.3596619","journals/tvlsi/ZhaoG26"
"doi:10.1109/TVLSI.2025.3595897","Countering Side-Channel Attacks With a Dynamic S-Box Based on Affine Transformations and Gold Sequences","Thai-Ha Tran","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3595897","https://doi.org/10.1109/TVLSI.2025.3595897","journals/tvlsi/TranDDLHP26"
"doi:10.1109/TVLSI.2025.3597404","A 40-nm Training-Inference STT-MRAM Near-Memory Computing Macro for Memory-Augmented Neural Network Acceleration","Shengchao Zhou","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3597404","https://doi.org/10.1109/TVLSI.2025.3597404","journals/tvlsi/ZhouWMWMZMWX26"
"doi:10.1109/TVLSI.2025.3601802","Real-Time ORB Accelerator for Embedded FPGA-Based SoCs With ROS Integration","Andre Costa","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3601802","https://doi.org/10.1109/TVLSI.2025.3601802","journals/tvlsi/CostaLTRN26"
"doi:10.1109/TVLSI.2025.3600764","PCBRouteNet: Dynamic Quadrilateral-Flow Dataset and Benchmarks for Machine-Learning PCB Routing","Zhihao Ren","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3600764","https://doi.org/10.1109/TVLSI.2025.3600764","journals/tvlsi/RenLWTC26"
"doi:10.1109/TVLSI.2025.3600894","A Cryo-Tolerant >40-dB IRR, 4.7-7.9-GHz Double Quadrature Cryo-CMOS Receiver With a Broadband LNA for Scalable Quantum Applications","Zixun Gao","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3600894","https://doi.org/10.1109/TVLSI.2025.3600894","journals/tvlsi/GaoLLGTDZXZG26"
"doi:10.1109/TVLSI.2025.3600096","EDDQC: Enhanced Dynamical Distributing Quantum Compilation","Yidong Zhou","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3600096","https://doi.org/10.1109/TVLSI.2025.3600096","journals/tvlsi/ZhouLLXZCCCL26"
"doi:10.1109/TVLSI.2025.3604705","MoE-Sched: Enabling Efficient FPGA Deployment of Mixture-of-Experts Vision Transformers via Coordinated Scheduling","Jiale Dong","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3604705","https://doi.org/10.1109/TVLSI.2025.3604705","journals/tvlsi/DongLWZQGWZ26"
"doi:10.1109/TVLSI.2025.3604745","An Energy-Efficient High Resolution Vision Transformer Processor Exploiting Token Similarity Beyond Token Merging","Jungjun Oh","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3604745","https://doi.org/10.1109/TVLSI.2025.3604745","journals/tvlsi/OhKCRKCY26"
"doi:10.1109/TVLSI.2025.3607437","SVRoM: A 9.52-mW Video Understanding Smart Vision SoC With On-Chip Sensing and Similarity-Aware SRAM/ROM CIM Macro","Haoyang Sang","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3607437","https://doi.org/10.1109/TVLSI.2025.3607437","journals/tvlsi/SangWLZL26"
"doi:10.1109/TVLSI.2025.3619937","A Parasitic and Mismatch Tolerant Fully Common-Centroided and Shielded Split-CDAC With Identical Unit Capacitors for SAR-ADC","Jahyun Koo","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3619937","https://doi.org/10.1109/TVLSI.2025.3619937","journals/tvlsi/KooST26"
"doi:10.1109/TVLSI.2025.3615588","COPIC: A Codesigned Accelerator for Efficient Octree-Based Learned Point Cloud Compression at Edge","Jiapei Zheng","2026","IEEE-TVLSI","10.1109/TVLSI.2025.3615588","https://doi.org/10.1109/TVLSI.2025.3615588","journals/tvlsi/ZhengSHYZLC26"
