"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1109/IPDPS53621.2022.00009","Challenges and Opportunities in Designing High-Performance and Scalable Middleware for HPC and AI: Past, Present, and Future","Dhabaleswar K. Panda","2022","IPDPS","10.1109/IPDPS53621.2022.00009","https://doi.org/10.1109/IPDPS53621.2022.00009","conf/ipps/Panda22"
"doi:10.1109/IPDPS53621.2022.00010","HTS: A Threaded Multilevel Sparse Hybrid Solver","Joshua Dennis Booth","2022","IPDPS","10.1109/IPDPS53621.2022.00010","https://doi.org/10.1109/IPDPS53621.2022.00010","conf/ipps/Booth22"
"doi:10.1109/IPDPS53621.2022.00011","A scalable adaptive-matrix SPMV for heterogeneous architectures","Han D. Tran","2022","IPDPS","10.1109/IPDPS53621.2022.00011","https://doi.org/10.1109/IPDPS53621.2022.00011","conf/ipps/TranFSGKS22"
"doi:10.1109/IPDPS53621.2022.00012","Direct solution of larger coupled sparse/dense linear systems using low-rank compression on single-node multi-core machines in an industrial context","Emmanuel Agullo","2022","IPDPS","10.1109/IPDPS53621.2022.00012","https://doi.org/10.1109/IPDPS53621.2022.00012","conf/ipps/AgulloFS22"
"doi:10.1109/IPDPS53621.2022.00013","I/O-Optimal Cache-Oblivious Sparse Matrix-Sparse Matrix Multiplication","Niels Gleinig","2022","IPDPS","10.1109/IPDPS53621.2022.00013","https://doi.org/10.1109/IPDPS53621.2022.00013","conf/ipps/GleinigBH22"
"doi:10.1109/IPDPS53621.2022.00014","Distributed-Memory Sparse Kernels for Machine Learning","Vivek Bharadwaj","2022","IPDPS","10.1109/IPDPS53621.2022.00014","https://doi.org/10.1109/IPDPS53621.2022.00014","conf/ipps/BharadwajBD22"
"doi:10.1109/IPDPS53621.2022.00015","PokéMem: Taming Wild Memory Consumers in Apache Spark","Minhyeok Kweun","2022","IPDPS","10.1109/IPDPS53621.2022.00015","https://doi.org/10.1109/IPDPS53621.2022.00015","conf/ipps/KweunKOJUL22"
"doi:10.1109/IPDPS53621.2022.00016","SSB-Tree: Making Persistent Memory B+- Trees Crash-Consistent and Concurrent by Lazy-Box","Tongliang Li","2022","IPDPS","10.1109/IPDPS53621.2022.00016","https://doi.org/10.1109/IPDPS53621.2022.00016","conf/ipps/LiWS022"
"doi:10.1109/IPDPS53621.2022.00017","FAM-Graph: Graph Analytics on Disaggregated Memory","Daniel Zahka","2022","IPDPS","10.1109/IPDPS53621.2022.00017","https://doi.org/10.1109/IPDPS53621.2022.00017","conf/ipps/ZahkaG22"
"doi:10.1109/IPDPS53621.2022.00018","Scalable Multi-Versioning Ordered Key-Value Stores with Persistent Memory Support","Bogdan Nicolae","2022","IPDPS","10.1109/IPDPS53621.2022.00018","https://doi.org/10.1109/IPDPS53621.2022.00018","conf/ipps/Nicolae22"
"doi:10.1109/IPDPS53621.2022.00019","In-Memory Indexed Caching for Distributed Data Processing","Alexandru Uta","2022","IPDPS","10.1109/IPDPS53621.2022.00019","https://doi.org/10.1109/IPDPS53621.2022.00019","conf/ipps/UtaGDRB22"
