"paper_id","title","authors","year","venue","doi","url","dblp_id"
"doi:10.1145/3694715.3695942","Autobahn: Seamless high speed BFT","Neil Giridharan","2024","SOSP","10.1145/3694715.3695942","https://doi.org/10.1145/3694715.3695942","conf/sosp/GiridharanSAAC24"
"doi:10.1145/3694715.3695945","SWARM: Replicating Shared Disaggregated-Memory Data in No Time","Antoine Murat","2024","SOSP","10.1145/3694715.3695945","https://doi.org/10.1145/3694715.3695945","conf/sosp/MuratBXZAG24"
"doi:10.1145/3694715.3695979","Efficient Reproduction of Fault-Induced Failures in Distributed Systems with Feedback-Driven Fault Injection","Jia Pan","2024","SOSP","10.1145/3694715.3695979","https://doi.org/10.1145/3694715.3695979","conf/sosp/PanWLN024"
"doi:10.1145/3694715.3695971","If At First You Don't Succeed, Try, Try, Again...? Insights and LLM-informed Tooling for Detecting Retry Bugs in Software Systems","Bogdan Alexandru Stoica","2024","SOSP","10.1145/3694715.3695971","https://doi.org/10.1145/3694715.3695971","conf/sosp/StoicaSSZ0MMN24"
"doi:10.1145/3694715.3695968","Tiered Memory Management: Access Latency is the Key!","Midhul Vuppalapati","2024","SOSP","10.1145/3694715.3695968","https://doi.org/10.1145/3694715.3695968","conf/sosp/Vuppalapati024"
"doi:10.1145/3694715.3695943","Fast & Safe IO Memory Protection","Benny Rubin","2024","SOSP","10.1145/3694715.3695943","https://doi.org/10.1145/3694715.3695943","conf/sosp/RubinAC024"
"doi:10.1145/3694715.3695959","CHIME: A Cache-Efficient and High-Performance Hybrid Index on Disaggregated Memory","Xuchuan Luo","2024","SOSP","10.1145/3694715.3695959","https://doi.org/10.1145/3694715.3695959","conf/sosp/LuoSZ0LZ24"
"doi:10.1145/3694715.3695951","Aceso: Achieving Efficient Fault Tolerance in Memory-Disaggregated Key-Value Stores","Zhisheng Hu","2024","SOSP","10.1145/3694715.3695951","https://doi.org/10.1145/3694715.3695951","conf/sosp/HuZCWHY24"
"doi:10.1145/3694715.3695970","Reducing Energy Bloat in Large Model Training","Jae-Won Chung","2024","SOSP","10.1145/3694715.3695970","https://doi.org/10.1145/3694715.3695970","conf/sosp/ChungGJM0C24"
"doi:10.1145/3694715.3695961","Uncovering Nested Data Parallelism and Data Reuse in DNN Computation with FractalTensor","Siran Liu","2024","SOSP","10.1145/3694715.3695961","https://doi.org/10.1145/3694715.3695961","conf/sosp/LiuQC0HS0Y24"
"doi:10.1145/3694715.3695969","Enabling Parallelism Hot Switching for Efficient Training of Large Language Models","Hao Ge","2024","SOSP","10.1145/3694715.3695969","https://doi.org/10.1145/3694715.3695969","conf/sosp/GeFLWLWN0M024"
