"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"dblp:conf/usenix/GuptaIYBPKK25","","","Fast ACS: Low-Latency File-Based Ordered Message Delivery at Scale","Sushant Kumar Gupta","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/GuptaIYBPKK25","","","2026-04-08","",""
"dblp:conf/usenix/ChangZ0XSSBW25","","","Poby: SmartNIC-accelerated Image Provisioning for Coldstart in Clouds","Zihao Chang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ChangZ0XSSBW25","","","2026-04-08","",""
"dblp:conf/usenix/PonsALMK25","","","Burst Computing: Quick, Sudden, Massively Parallel Processing on Serverless Resources","Daniel Barcelona Pons","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/PonsALMK25","","","2026-04-08","",""
"dblp:conf/usenix/HuXLHCXLMZWDDRL25","","","DEEPSERVE: Serverless Large Language Model Serving at Scale","Junhao Hu","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/HuXLHCXLMZWDDRL25","","","2026-04-08","",""
"dblp:conf/usenix/YaoHOM25","","","Cosmic: Cost-Effective Support for Cloud-Assisted 3D Printing","Yuan Yao","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/YaoHOM25","","","2026-04-08","",""
"dblp:conf/usenix/WangF0HG0025","","","GMI-DRL: Empowering Multi-GPU DRL with Adaptive-Grained Parallelism","Yuke Wang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WangF0HG0025","","","2026-04-08","",""
"dblp:conf/usenix/HuangZZ0LH0Z25","","","mTuner: Accelerating Parameter-Efficient Fine-Tuning on Multi-GPU Servers with Elastic Tensor","Kezhao Huang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/HuangZZ0LH0Z25","","","2026-04-08","",""
"dblp:conf/usenix/WangCLC0Z25","","","JENGA: Enhancing LLM Long-Context Fine-tuning with Contextual Token Sparsity","Tuowei Wang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WangCLC0Z25","","","2026-04-08","",""
"dblp:conf/usenix/ZhaoT0C25","","","FlexPipe: Maximizing Training Efficiency for Transformer-based Models with Variable-Length Inputs","Hairui Zhao","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ZhaoT0C25","","","2026-04-08","",""
"dblp:conf/usenix/FengCWPLY25","","","Optimus: Accelerating Large-Scale Multi-Modal LLM Training by Bubble Exploitation","Weiqi Feng","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/FengCWPLY25","","","2026-04-08","",""
"dblp:conf/usenix/LiaoTWZ00ML025","","","Towards Optimal Rack-scale μs-level CPU Scheduling through In-Network Workload Shaping","Xudong Liao","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LiaoTWZ00ML025","","","2026-04-08","",""
"dblp:conf/usenix/00090ZSXWE0ZYX25","","","TGW: Operating an Efficient and Resilient Cloud Gateway at Scale","Yifan Yang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/00090ZSXWE0ZYX25","","","2026-04-08","",""
"dblp:conf/usenix/ZhaoYL0LZPPG00X25","","","MARC: Motion-Aware Rate Control for Mobile E-commerce Cloud Rendering","Yuankang Zhao","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ZhaoYL0LZPPG00X25","","","2026-04-08","",""
"dblp:conf/usenix/Li00L0LZZSLS00025","","","Accelerating Distributed Graph Learning by Using Collaborative In-Network Multicast and Aggregation","Zhaoyi Li","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/Li00L0LZZSLS00025","","","2026-04-08","",""
"dblp:conf/usenix/AwamotoH25","","","Opening Up Kernel-Bypass TCP Stacks","Shinichi Awamoto","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/AwamotoH25","","","2026-04-08","",""
"dblp:conf/usenix/FanRXGSL25","","","GPREEMPT: GPU Preemptive Scheduling Made General and Efficient","Ruwen Fan","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/FanRXGSL25","","","2026-04-08","",""
"dblp:conf/usenix/ChenW0X025","","","μEFI: A Microkernel-Style UEFI with Isolation and Transparency","Le Chen","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ChenW0X025","","","2026-04-08","",""
"dblp:conf/usenix/YelamWGYSXNSK25","","","PageFlex: Flexible and Efficient User-space Delegation of Linux Paging Policies with eBPF","Anil Yelam","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/YelamWGYSXNSK25","","","2026-04-08","",""
"dblp:conf/usenix/PengTZLCJXWXZLY25","","","ASTERINAS: A Linux ABI-Compatible, Rust-Based Framekernel OS with a Small and Sound TCB","Yuke Peng","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/PengTZLCJXWXZLY25","","","2026-04-08","",""
"dblp:conf/usenix/JiaQCLBPLFJX025","","","Rex: Closing the language-verifier gap with safe and usable kernel extensions","Jinghao Jia","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/JiaQCLBPLFJX025","","","2026-04-08","",""
"dblp:conf/usenix/PengWZHXWBJY00D25","","","Barre: Empowering Simplified and Versatile Programmable Congestion Control in High-Speed AI Clusters","Yajuan Peng","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/PengWZHXWBJY00D25","","","2026-04-08","",""
"dblp:conf/usenix/HuLLWLY00025","","","FLB: Fine-grained Load Balancing for Lossless Datacenter Networks","Jinbin Hu","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/HuLLWLY00025","","","2026-04-08","",""
"dblp:conf/usenix/GanPLLGW0X25","","","SNARY: A High-Performance and Generic SmartNIC-accelerated Retrieval System","Qiaoyin Gan","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/GanPLLGW0X25","","","2026-04-08","",""
"dblp:conf/usenix/Wang0X0LFM025","","","Minos : A Lightweight and Dynamic Defense against Traffic Analysis in Programmable Data Planes","Zihao Wang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/Wang0X0LFM025","","","2026-04-08","",""
"dblp:conf/usenix/WangGXCT25","","","GeneralSparse: Bridging the Gap in SpMM for Pruned Large Language Model Inference on GPUs","Yaoyu Wang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WangGXCT25","","","2026-04-08","",""
"dblp:conf/usenix/JhaPAB25","","","HyCache: Hybrid Caching for Accelerating DNN Input Preprocessing Pipelines","Keshav Vinayak Jha","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/JhaPAB25","","","2026-04-08","",""
"dblp:conf/usenix/LamprouWKZ0KLV25","","","The Koala Benchmarks for the Shell: Characterization and Implications","Evangelos Lamprou","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LamprouWKZ0KLV25","","","2026-04-08","",""
"dblp:conf/usenix/WangHWSZF0Y025","","","KVCache Cache in the Wild: Characterizing and Optimizing KVCache Cache at a Large Cloud Provider","Jiahao Wang","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WangHWSZF0Y025","","","2026-04-08","",""
"dblp:conf/usenix/WeiZ0025","","","LogCrisp: Fast Aggregated Analysis on Large-scale Compressed Logs by Enabling Two-Phase Pattern Extraction and Vectorized Queries","Junyu Wei","2025","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WeiZ0025","","","2026-04-08","",""
