"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"dblp:conf/usenix/LiuY0XZFL024","","","Harmonizing Efficiency and Practicability: Optimizing Resource Utilization in Serverless Computing with Jiagu","Qingyuan Liu","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LiuY0XZFL024","","","2026-04-08","",""
"dblp:conf/usenix/FuSWC024","","","ALPS: An Adaptive Learning, Priority OS Scheduler for Serverless Functions","Yuqi Fu","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/FuSWC024","","","2026-04-08","",""
"dblp:conf/usenix/LuoZVBCFSS24","","","Starburst: A Cost-aware Scheduler for Hybrid Cloud","Michael Luo","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LuoZVBCFSS24","","","2026-04-08","",""
"dblp:conf/usenix/0010YDI0FC024","","","StreamBox: A Lightweight GPU SandBox for Serverless Inference Workflow","Hao Wu","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/0010YDI0FC024","","","2026-04-08","",""
"dblp:conf/usenix/QiuMPCJ0FKBI24","","","Power-aware Deep Learning Model Serving with μ-Serve","Haoran Qiu","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/QiuMPCJ0FKBI24","","","2026-04-08","",""
"dblp:conf/usenix/JiangWMM24","","","Fast Inference for Probabilistic Graphical Models","Jiantong Jiang","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/JiangWMM24","","","2026-04-08","",""
"dblp:conf/usenix/GaoHSKJDYYZ24","","","Cost-Efficient Large Language Model Serving for Multi-turn Conversations with CachedAttention","Bin Gao","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/GaoHSKJDYYZ24","","","2026-04-08","",""
"dblp:conf/usenix/LeiJZHYZ24","","","PUZZLE: Efficiently Aligning Large Language Models through Light-Weight Context Switch","Kinman Lei","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LeiJZHYZ24","","","2026-04-08","",""
"dblp:conf/usenix/YiPLLWMJ024","","","ScalaAFA: Constructing User-Space All-Flash Array Engine with Holistic Designs","Shushu Yi","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/YiPLLWMJ024","","","2026-04-08","",""
"dblp:conf/usenix/ShirwadkarKT24","","","FastCommit: resource-efficient, performant and cost-effective file system journaling","Harshad Shirwadkar","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ShirwadkarKT24","","","2026-04-08","",""
"dblp:conf/usenix/HwangK0SHCCW24","","","ZMS: Zone Abstraction for Mobile Flash Storage","Joo Young Hwang","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/HwangK0SHCCW24","","","2026-04-08","",""
"dblp:conf/usenix/CaiSY24","","","Ethane: An Asymmetric File System for Disaggregated Persistent Memory","Miao Cai","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/CaiSY24","","","2026-04-08","",""
"dblp:conf/usenix/LeeCYK24","","","PeRF: Preemption-enabled RDMA Framework","Sugi Lee","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/LeeCYK24","","","2026-04-08","",""
"dblp:conf/usenix/XuXSWPL00YNLWZZ24","","","CyberStar: Simple, Elastic and Cost-Effective Network Functions Management in Cloud Network at Scale","Tingting Xu","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/XuXSWPL00YNLWZZ24","","","2026-04-08","",""
"dblp:conf/usenix/KhalilovCSVBGSS24","","","OSMOSIS: Enabling Multi-Tenancy in Datacenter SmartNICs","Mikhail Khalilov","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/KhalilovCSVBGSS24","","","2026-04-08","",""
"dblp:conf/usenix/Han0ZT0XLL24","","","ETC: An Elastic Transmission Control Using End-to-End Available Bandwidth Perception","Feixue Han","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/Han0ZT0XLL24","","","2026-04-08","",""
"dblp:conf/usenix/ZhangFSLLY00WX24","","","More is Different: Prototyping and Analyzing a New Form of Edge Server with Massive Mobile SoCs","Li Zhang","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ZhangFSLLY00WX24","","","2026-04-08","",""
"dblp:conf/usenix/WenY24","","","HiP4-UPF: Towards High-Performance Comprehensive 5G User Plane Function on P4 Programmable Switches","Zhixin Wen","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/WenY24","","","2026-04-08","",""
"dblp:conf/usenix/Ye0QM0MMYM24","","","KEPC-Push: A Knowledge-Enhanced Proactive Content Push Strategy for Edge-Assisted Video Feed Streaming","Ziwen Ye","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/Ye0QM0MMYM24","","","2026-04-08","",""
"dblp:conf/usenix/ZhangWX24","","","High-density Mobile Cloud Gaming on Edge SoC Clusters","Li Zhang","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/ZhangWX24","","","2026-04-08","",""
"dblp:conf/usenix/Chen0JNB24","","","Limitations and Opportunities of Modern Hardware Isolation Mechanisms","Xiangdong Chen","2024","USENIX-ATC","[abstract unavailable]","dblp","","0","https://dblp.org/rec/conf/usenix/Chen0JNB24","","","2026-04-08","",""
