"paper_id","arxiv_id","s2_paper_id","title","authors","year","venue","abstract","source","categories","citation_count","url","doi","published_date","crawled_date","keep","notes"
"doi:10.1109/MM.2025.3535912","","40662244644d6bb966983649c4a9a26d8b8acb57","Rise of the Agentic AI Workforce","Hsien-Hsin S. Lee","2025","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","2","https://doi.org/10.1109/MM.2025.3535912","10.1109/MM.2025.3535912","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2025.3534457","","711ba0db6f37cec123ef89ff9ca3ebd06548677f","Special Issue on Interconnects for Chiplet Integration Technologies","Debendra Das Sharma","2025","IEEE-MICRO","[abstract unavailable]","dblp","Computer Science","0","https://doi.org/10.1109/MM.2025.3534457","10.1109/MM.2025.3534457","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3524130","","5e90a61706a1755ae5e73c029dc1b6142c835aa5","Disaggregated Designs: Technology Challenges and Enablers","Boyd Phelps","2025","IEEE-MICRO","The unsustainable pace of die-size growth has come up against the reticle limit. The rise in cost per transistor (CPT) is outweighing scaling benefits from advances in generational process technology. These diminishing silicon economies of scale have pushed foundries, EDA companies, and the manufacturing ecosystem to enable chiplet designs. Developments in packaging technology and standardization of die-to-die interfaces provide technology gains offsetting challenges of die sizes and CPT. Standards bodies and IP implementers have risen to the challenge, providing solutions to interface bottlenecks. We examine standards for chiplet and die-to-die interfaces, such as UCIe and the work done in the industry to enable these. Architectural partitions for chiplet implementations and development of reusable components that enable a future chiplet marketplace are considered. The juggernaut for differentiation and disaggregation in the more-than-Moore era continues to build momentum. We examine these trends and recent technology advances, looking at future directions for implementations.","dblp","Computer Science","2","https://doi.org/10.1109/MM.2024.3524130","10.1109/MM.2024.3524130","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3451532","","d30ee4cc5bf49d91c532703d50c7287a6de9611f","UCIe: Standard for an Open Chiplet Ecosystem","Peter Z. Onufryk","2025","IEEE-MICRO","Universal chiplet interconnect express (UCIe) is an open industry standard die-to-die physical layer, link layer, and protocol layer for chiplets. It has industry-leading key performance indicators (KPIs) and has successfully coalesced the industry around a common die-to-die specification. The ultimate goal of UCIe is to enable the rapid creation of system-in-package (SiP) solutions from an open ecosystem where chiplets are designed and manufactured by different vendors and are offered as standard products. This paper provides an overview of existing UCIe technology and highlights the work being done to create the next layer of standards required for an open chiplet ecosystem.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2024.3451532","10.1109/MM.2024.3451532","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2025.3526048","","143596155144e117a7cef514a073e9f74336b373","UCIe Standard: Enhancing Die-to-Die Connectivity in Modern Packaging","Au Huynh","2025","IEEE-MICRO","Today, packaging plays a crucial role in determining chip performance in systems. As transistor sizes shrink and chip sizes grow to meet increasing processing demands, wafer yield drops. Connecting smaller chips within a package or using multidie designs has gained attention as it improves yield, enables intellectual property reuse, enhances performance, and lowers costs. The Universal Chiplet Interconnect Express standard, developed by industry leaders, supports these efforts by enabling different dies, or chiplets, to work together smoothly. Various structures based on this standard, such as standard 2-D organic substrate, 2.5-D through-silicon via interposer, Fanout redistribution layer organic interposer, and 3-D hybrid bonding, have been suggested. Despite the benefits, die integration faces challenges due to dense and intricate connections. This article focuses on achieving effective die-to-die connectivity using organic and advanced packaging. These patterns have been validated through simulations and the fabrication of the test chip.","dblp","Computer Science","4","https://doi.org/10.1109/MM.2025.3526048","10.1109/MM.2025.3526048","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3447711","","96d9394be7d0d7b2be5d48a3ab865e68f6dcf010","Co-Design of Interchiplet, Package, and System Interconnect Protocols","Tony Chan Carusone","2025","IEEE-MICRO","Artificial intelligence (AI) applications are adopting modular tile design paradigms for compute and networking chiplets. The integration of UCIe as a die-to-die interconnect for low latency and power savings allows a disaggregation of large monolithic dies. This paper covers interchiplet architectures that can be built toward a chiplet portfolio for escalating bandwidth needs in networking and AI/machine learning. The electrical layer of UCIe design verification is illustrated. In addition, the topic of package design and challenges associated with the integration of the physical layer, in both standard and advanced packaging, are discussed.","dblp","Computer Science","1","https://doi.org/10.1109/MM.2024.3447711","10.1109/MM.2024.3447711","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3450841","","ba534a0b922e98ebc82aafa82161b17646eff553","Energy-Efficient Parallel Interconnects for Chiplet Integration","Wei Tang","2025","IEEE-MICRO","Integrating multiple chiplets in advanced packaging requires high-bandwidth and energy-efficient chiplet-to-chiplet interconnects. Parallel interconnects have emerged as the preferred interface for chiplet integration. This article provides an overview of the physical layer design of the Advanced Interface Bus (AIB), highlighting its simplicity and high energy efficiency. Additionally, we present a concrete example of successful chiplet integration employing AIB.","dblp","Computer Science","3","https://doi.org/10.1109/MM.2024.3450841","10.1109/MM.2024.3450841","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3436008","","91c7924cd6059dd8a64ae9070ea164ee7206467b","A Comparison of Single-Ended, NRZ Unidirectional Signaling and Single-Ended, NRZ Simultaneous-Bidirectional Signaling for Die-to-Die Links","Durand Jarrett-Amor","2025","IEEE-MICRO","This article compares single-ended, NRZ unidirectional (UD) signaling to single-ended, NRZ simultaneous bidirectional signaling for ultrashort-reach (USR) die-to-die (D2D) links in terms of power and bit error rate (BER). We show that for the same transceiver architecture, aggregate bandwidth, and BER, a simultaneous bidirectional link is able to achieve better power efficiency and a wider eye opening than a UD link. Furthermore, the signal-integrity constraints for each signaling approach is examined in terms of the insertion-loss-to-crosstalk ratio and main-cursor-to-crosstalk ratio for three different arrangements of USR D2D links in organic substrates.","dblp","Computer Science","5","https://doi.org/10.1109/MM.2024.3436008","10.1109/MM.2024.3436008","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3462351","","daca93731c747d1bb121398d9957a83eab1723ea","Interconnect Design for Heterogeneous Integration of Chiplets in the AMD Instinct MI300X Accelerator","Alan Smith","2025","IEEE-MICRO","The semiconductor industry has deployed chiplet-based system-on-chip architectures for several years. Central to a successful chiplet-based product is the die-to-die interconnect technology between the chiplets. Based on product requirements, some chiplet designs can utilize a single interconnect technology such as 2-D signals over an organic substrate or higher-density 2.5-D integration technologies. With increasing demands on compute and memory capabilities, high-performance products are now moving to heterogeneous integration, which combines multiple advanced packaging technologies all within a single system on chip. To address the market demands for high-performance artificial intelligence solutions, AMD has introduced the AMD Instinct MI300X accelerator. This article details the chiplet interconnect design required to support a sophisticated package that takes high-volume heterogeneous integration to a new level.","dblp","Computer Science","2","https://doi.org/10.1109/MM.2024.3462351","10.1109/MM.2024.3462351","2025-01-01","2026-04-08","",""
"doi:10.1109/MM.2024.3435702","","b0e9536251fffe2ddc315d135944a03a5837f611","A Test, Debug, and Silicon Lifecycle Management Architecture for a UCIe-Based Open Chiplet Ecosystem","Sridhar Muthrasanallur","2025","IEEE-MICRO","In the last few years, chiplets have become foundational to continuing the pace of innovation. The chiplet market is projected to significantly ramp up in the next few years, and we need to be able to support chiplets from multiple vendors in the same package. These realities create new test and debug challenges through all stages of chiplet productization from sort to in field. There is a scaling challenge to test and debug efficiently without growing package pin count; there is a challenge of test time reduction and interoperability when testing and debugging with chiplets from multiple vendors. Additionally, silicon lifecycle management (SLM) of chiplets in a system in package (SIP) for manufacturing quality monitoring and in-field predictive analysis is a significant challenge. This article presents a comprehensive test, debug, and SLM architecture for addressing these challenges in a Universal Chiplet Interconnect Express-based SIP, paving the way for an open chiplet ecosystem.","dblp","Computer Science","1","https://doi.org/10.1109/MM.2024.3435702","10.1109/MM.2024.3435702","2025-01-01","2026-04-08","",""
